,respiratory system disease,integumentary system disease,immune system disease,gastrointestinal system disease,musculoskeletal system disease,acquired metabolic disease,urinary system disease,cardiovascular system disease,nervous system disease,cancer,multiple
10694,0,0,0,0,0,0,0,0,0,0,0
11096,0,0,0,0,0,0,0,0,0,0,0
116159,0,0,0,0,0,0,0,0,0,0,0
116448,0,0,0,0,0,0,0,0,0,0,0
150082,0,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,0,0,0,0,0
1859,0,0,0,0,0,0,0,0,0,0,0
2114,0,0,0,0,0,0,0,0,0,0,1
23515,0,0,0,0,0,0,0,0,0,0,0
23562,0,0,0,0,0,0,0,0,0,0,0
2551,0,0,0,0,0,0,0,0,0,0,0
25825,0,0,0,0,0,0,0,0,0,0,0
25966,0,0,0,0,0,0,0,0,0,0,0
2623,0,0,1,0,0,0,0,0,0,0,0
26285,0,0,0,0,0,0,0,0,0,0,0
2897,0,0,0,0,0,0,0,0,0,0,0
29104,0,0,0,0,0,0,0,0,0,0,0
29980,0,0,0,0,0,0,0,0,0,0,0
30811,0,0,0,0,0,0,0,0,0,0,0
3141,0,0,0,0,0,0,0,0,0,0,0
3150,0,0,0,0,0,0,0,0,0,0,0
3454,0,0,0,0,0,0,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0,0,0,0,0
406947,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,1
4685,0,0,0,0,0,1,0,0,0,0,0
5121,0,0,0,0,0,0,0,0,0,0,0
53820,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0
54014,0,0,0,0,0,0,0,0,0,0,0
54069,0,0,0,0,0,0,0,0,0,0,0
54093,0,0,0,0,0,0,0,0,0,0,0
54097,0,0,0,0,0,0,0,0,0,0,0
54101,0,0,0,0,0,0,0,0,0,0,0
54102,0,0,0,0,0,0,0,0,0,0,0
54148,0,0,0,0,0,0,0,0,0,0,0
54943,0,0,0,0,0,0,0,0,0,0,0
56246,0,0,0,0,0,0,0,0,0,0,0
56911,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0
57466,0,0,0,0,0,0,0,0,0,0,0
58494,0,0,0,0,0,0,0,0,0,0,0
63977,0,0,0,0,0,0,0,0,0,0,0
6450,0,0,0,0,0,0,0,0,0,0,0
6453,0,0,0,0,0,0,0,0,0,0,0
6493,0,0,0,0,0,0,0,0,0,0,0
64968,0,0,0,0,0,0,0,0,0,0,0
7074,0,0,0,0,0,0,0,0,1,0,0
7267,0,0,0,0,0,0,0,0,0,0,0
7485,0,0,0,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,0,0,0
8624,0,0,0,1,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0,0
8867,0,0,0,0,0,0,0,0,0,0,0
9073,0,0,0,0,0,0,0,0,0,0,0
94104,0,0,0,0,0,0,0,0,0,0,0
9510,0,0,0,0,0,0,0,0,0,0,1
9551,0,0,0,0,0,0,0,0,0,0,0
9875,0,0,0,0,0,0,0,0,0,0,0
9946,0,0,0,0,0,0,0,0,0,0,0
9980,0,0,0,0,0,0,0,0,0,0,0
101929279,0,0,0,0,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0,0,0,0,0
79710,0,0,0,0,0,0,0,0,0,0,0
9075,0,0,0,0,0,0,0,0,0,0,0
2593,0,0,0,0,0,0,0,0,0,0,0
5625,0,0,0,0,0,0,0,0,1,0,0
5723,0,0,0,0,0,0,0,0,0,0,0
728294,0,0,0,0,0,0,0,0,0,0,0
79048,0,0,0,0,0,0,0,0,0,0,0
9056,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,1,0
5168,0,0,0,0,0,0,0,0,0,1,0
7175,0,0,0,0,0,0,0,0,0,1,0
7799,0,0,0,0,0,0,0,0,0,1,0
80142,0,0,0,0,0,0,0,0,0,1,0
8031,0,0,0,0,0,0,0,0,0,1,0
10699,0,0,0,0,0,0,0,1,0,0,0
150142,0,0,0,0,0,0,0,1,0,0,0
219736,0,0,0,0,0,0,0,1,0,0,0
2259,0,0,0,0,0,0,0,1,0,0,0
23077,0,0,0,0,0,0,0,1,0,0,0
23526,0,0,0,0,0,0,0,1,0,0,0
23564,0,0,0,0,0,0,0,1,0,0,0
3624,0,0,0,0,0,0,0,1,0,0,0
5177,0,0,0,0,0,0,0,1,0,0,0
780908,0,0,0,0,0,0,0,1,0,0,0
780909,0,0,0,0,0,0,0,1,0,0,0
10058,0,0,0,0,0,0,0,0,1,0,0
1013,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0
10454,0,0,0,0,0,0,0,0,0,0,0
10468,0,0,0,0,0,0,0,0,0,1,0
10772,0,0,0,0,0,0,0,0,0,1,0
11173,0,0,0,0,0,0,0,1,0,0,0
113251,0,0,0,0,0,0,0,0,0,0,0
114822,0,0,0,0,0,0,0,0,0,0,0
1164,0,0,0,0,0,0,0,0,0,0,0
116840,0,0,0,0,0,0,0,0,0,0,0
126306,0,0,0,0,0,0,0,0,0,0,0
131566,0,0,0,0,0,0,0,0,0,1,0
1364,0,0,0,0,0,0,0,0,0,1,0
144577,0,0,0,0,0,0,0,0,0,0,0
146433,0,0,0,0,0,0,0,0,0,0,0
146664,0,0,0,0,0,0,0,0,0,0,0
147906,0,0,0,0,0,0,0,0,0,0,0
151354,0,0,0,0,0,0,0,0,0,0,0
158314,0,0,0,0,0,0,0,0,0,0,0
164395,0,0,0,0,0,0,0,0,0,1,0
1645,0,0,0,0,0,0,0,0,0,1,0
1646,0,1,0,0,0,0,0,0,0,0,0
170394,0,0,0,0,0,0,0,0,0,0,0
171558,0,0,0,0,0,0,0,0,0,0,0
1756,0,0,0,0,0,0,0,0,0,0,1
1995,0,0,0,0,0,0,0,0,0,0,0
22924,0,0,0,0,0,0,0,0,0,0,0
23112,0,0,0,0,0,0,0,0,0,1,0
23162,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,0
23658,0,0,0,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0,0,0,0,0
2549,1,0,0,0,0,0,0,0,0,0,0
256472,0,0,0,0,0,0,0,0,0,0,0
256933,0,0,0,0,0,0,0,0,0,0,0
257106,0,0,0,0,0,0,0,0,0,0,0
2661,0,0,0,0,0,0,0,0,0,0,0
286749,0,0,0,0,0,0,0,0,0,0,0
29127,0,0,0,0,0,0,1,0,0,0,0
29997,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0
3070,0,0,0,0,0,0,0,0,0,0,0
3084,0,0,0,0,0,0,0,0,0,0,1
338324,0,0,0,0,0,0,0,0,0,0,0
347088,0,0,0,0,0,0,0,0,0,0,0
349565,0,0,0,0,0,0,0,0,0,0,0
374920,0,0,0,0,0,0,0,0,0,0,0
374955,0,0,0,0,0,0,0,0,0,1,0
3850,0,0,0,0,0,0,0,0,0,0,0
388552,0,0,0,0,0,0,0,0,0,0,0
3973,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,1,0,0,0,0
441151,0,0,0,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,1,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0
4796,0,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0,0,0,0
5140,0,0,0,0,0,0,0,0,0,0,0
54206,0,0,0,0,0,0,0,0,0,0,0
54443,0,0,0,0,0,0,0,0,0,0,0
54947,0,0,0,0,0,0,0,0,0,0,0
55165,0,0,0,0,0,0,1,0,0,0,0
55503,0,0,0,0,0,0,0,0,0,0,0
55721,0,0,0,0,0,0,0,0,0,0,0
55872,0,0,0,0,0,0,1,0,0,0,0
56946,0,0,0,0,0,0,0,0,0,0,1
5724,0,0,0,0,0,0,0,0,0,0,0
5733,0,1,0,0,0,0,0,0,0,0,0
57449,0,0,0,0,0,0,0,0,0,0,0
57455,0,0,0,0,0,0,0,0,0,0,0
57636,0,0,0,0,0,0,0,0,0,0,0
57706,0,0,0,0,0,0,0,0,1,0,0
57731,0,0,0,0,0,0,0,0,0,1,0
5862,0,0,0,0,0,0,0,0,0,0,0
5869,0,0,0,0,0,0,0,0,0,0,0
6168,0,0,0,0,0,0,0,0,0,0,0
6241,0,0,0,0,0,0,1,0,0,0,0
6286,0,0,0,0,0,0,0,0,0,0,0
63892,0,0,0,0,0,0,0,0,0,0,1
653545,0,0,0,0,0,0,0,0,0,0,0
6665,0,0,0,0,0,0,1,0,0,0,0
6770,0,0,0,0,0,0,0,0,0,1,0
6939,0,0,0,0,0,0,0,0,0,0,0
7272,0,0,0,0,0,0,1,0,0,0,0
7755,0,0,0,0,0,0,0,0,0,0,0
79039,0,0,0,0,0,0,0,0,0,1,0
79685,0,0,0,0,0,0,0,0,1,0,0
79694,0,0,0,0,0,0,0,0,0,0,0
79906,0,0,0,0,0,0,0,0,0,0,0
80127,0,0,0,0,0,0,0,0,0,0,0
80264,0,0,0,0,0,0,0,0,0,0,0
8091,0,0,0,0,0,1,0,0,0,0,0
84376,0,0,0,0,0,0,0,0,0,0,0
8463,0,0,0,0,0,0,0,0,0,0,0
84909,0,0,0,0,0,0,0,1,0,0,0
8572,0,0,0,0,1,0,0,0,0,0,0
891,0,0,0,0,0,0,1,0,0,0,0
90326,0,0,0,0,0,0,0,0,0,0,0
90668,0,0,0,0,0,0,0,0,0,0,0
9134,0,0,0,0,0,0,0,0,0,0,0
91608,0,0,0,0,0,0,0,0,0,0,0
9200,0,0,0,0,0,0,0,0,0,0,0
9205,0,0,0,0,0,0,0,0,0,0,0
9210,0,0,0,0,0,0,0,0,0,0,0
93659,0,0,0,0,0,0,0,0,0,0,0
27429,0,0,0,0,0,0,0,1,0,0,0
57447,0,0,0,0,0,0,0,1,0,0,0
120,0,0,0,0,0,0,0,0,0,0,1
23765,0,0,0,0,0,0,0,1,0,0,0
41,0,0,0,0,0,0,0,1,0,0,0
8655,0,0,0,0,0,0,0,1,0,0,0
3039,0,0,0,0,0,0,0,0,0,0,1
10133,0,0,0,0,0,0,0,0,0,0,1
1435,0,0,0,0,0,0,0,0,0,0,1
23165,0,0,0,0,1,0,0,0,0,0,0
5131,0,0,0,0,1,0,0,0,0,0,0
81501,0,0,0,0,1,0,0,0,0,0,0
8878,0,0,0,0,0,0,0,0,0,0,1
94003,0,0,0,0,1,0,0,0,0,0,0
4511,0,0,0,0,1,0,0,0,0,0,0
4558,0,0,0,0,1,0,0,0,0,0,0
4574,0,0,0,0,1,0,0,0,0,0,0
4719,0,0,0,0,0,0,0,0,0,0,1
4553,0,0,0,0,1,0,0,0,0,0,0
4569,0,0,0,0,1,0,0,0,0,0,0
11156,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0
160728,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,1
2122,0,0,0,0,0,0,0,0,0,0,1
219,0,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,1
23236,0,0,0,0,0,0,0,0,1,0,0
2535,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,0,0,0,0,0,0,1,0,0
27035,0,0,0,0,0,0,0,1,0,0,0
28234,0,0,0,0,0,0,0,0,0,0,0
29950,0,0,0,0,0,0,0,0,0,0,0
30011,0,0,0,0,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0,0,0,0,1
3604,0,0,0,0,0,0,0,0,0,1,0
3679,0,0,0,0,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0,0,1,0
5268,0,0,0,0,0,0,0,0,0,1,0
54739,0,0,0,0,0,0,0,0,0,1,0
553158,0,0,0,0,0,0,0,0,0,1,0
5608,0,0,1,0,0,0,0,0,0,0,0
57381,0,0,0,0,0,0,0,1,0,0,0
5981,0,0,0,0,0,0,0,0,0,1,0
6280,0,0,0,0,0,0,0,0,0,0,0
6364,0,0,0,0,0,0,0,0,0,0,1
6566,0,0,0,0,0,0,0,0,0,0,0
6580,0,0,0,0,0,1,0,0,0,0,0
6714,0,0,0,0,0,0,0,0,0,0,1
6941,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0
80196,0,0,0,0,0,0,0,0,0,0,0
8313,0,0,0,0,0,0,0,0,0,1,0
8549,0,0,0,0,0,0,0,0,0,0,0
9235,0,0,0,0,0,0,0,0,0,0,1
10319,0,0,0,0,0,0,0,0,1,0,0
80169,0,0,0,0,0,0,0,0,0,0,1
8635,0,0,0,0,0,0,0,0,0,0,1
8851,0,0,0,0,0,0,0,0,1,0,0
9152,0,0,0,0,0,0,0,0,1,0,0
6569,0,0,0,0,0,1,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,1
846,0,0,0,0,0,1,0,0,0,0,0
100196919,0,0,1,0,0,0,0,0,0,0,0
10188,0,0,0,0,0,0,0,0,0,1,0
10897,0,0,0,0,0,0,0,0,0,1,0
1124,0,0,0,0,0,0,0,0,0,1,0
1149,0,0,0,0,0,0,0,0,0,0,1
116966,0,0,0,0,0,0,0,0,0,1,0
117159,0,0,0,0,0,0,0,0,0,1,0
121551,0,0,0,0,0,0,0,0,0,1,0
128439,0,0,0,0,0,0,0,0,0,1,0
130814,0,0,0,0,0,0,0,0,0,1,0
153129,0,0,0,0,0,0,0,0,0,1,0
158038,0,0,0,0,0,0,0,0,0,0,1
166336,0,0,0,0,0,0,0,0,0,1,0
168002,0,0,0,0,0,0,0,0,0,1,0
170691,0,0,0,0,0,0,0,0,0,1,0
192286,0,0,0,0,0,0,0,0,0,1,0
1948,0,0,0,0,0,0,0,0,0,1,0
201163,0,0,0,0,0,0,0,0,0,1,0
22996,0,0,0,0,0,0,0,0,0,1,0
23302,0,0,0,0,0,0,0,0,0,1,0
23386,0,0,0,0,0,0,0,0,0,1,0
23404,0,0,0,0,0,0,0,0,0,1,0
23593,0,0,0,0,0,0,0,0,0,1,0
2705,0,0,0,0,0,0,0,0,0,0,1
283927,0,0,0,0,0,0,0,0,0,1,0
302,0,0,0,0,0,0,0,0,0,0,1
3054,0,0,0,0,0,0,0,0,0,1,0
310,0,0,0,0,0,0,0,0,0,1,0
325,0,0,0,0,0,0,0,0,0,0,1
339896,0,0,0,0,0,0,0,0,0,1,0
342945,0,0,0,0,0,0,0,0,0,1,0
3875,0,0,0,0,0,0,0,0,0,0,1
407021,0,0,0,0,0,0,0,0,0,1,0
4645,0,0,0,0,0,0,0,0,0,1,0
51201,0,0,0,0,0,0,0,0,0,1,0
51491,0,0,0,0,0,0,0,0,0,1,0
5357,0,0,0,0,0,0,0,0,0,1,0
57628,0,0,0,0,0,0,0,0,0,1,0
5800,0,0,0,0,0,0,0,0,0,1,0
641371,0,0,0,0,0,0,0,0,0,1,0
6725,0,0,0,0,0,0,0,0,0,1,0
7204,0,0,0,0,0,0,0,0,0,1,0
7358,0,0,0,0,0,0,0,0,0,1,0
79879,0,0,0,0,0,0,0,0,0,1,0
8100,0,0,0,0,0,0,0,0,0,1,0
81572,0,0,0,0,0,0,0,0,0,1,0
83597,0,0,0,0,0,0,0,0,0,1,0
84263,0,0,0,0,0,0,0,0,0,1,0
8916,0,0,0,0,0,0,0,0,0,1,0
9215,0,0,0,0,0,0,0,0,0,1,0
9317,0,0,0,0,0,0,0,0,0,1,0
10659,0,0,0,0,0,0,0,0,0,0,1
10987,0,1,0,0,0,0,0,0,0,0,0
26270,0,1,0,0,0,0,0,0,0,0,0
4924,0,1,0,0,0,0,0,0,0,0,0
7415,0,0,0,0,0,0,0,0,0,0,1
79139,0,1,0,0,0,0,0,0,0,0,0
8451,0,1,0,0,0,0,0,0,0,0,0
8454,0,1,0,0,0,0,0,0,0,0,0
9978,0,1,0,0,0,0,0,0,0,0,0
3350,0,0,0,0,0,0,0,0,0,1,0
5153,0,0,0,0,0,0,0,0,0,0,0
5368,0,0,0,0,0,0,0,0,0,0,0
57030,0,0,0,0,0,0,0,0,0,0,0
57084,0,0,0,0,0,0,0,0,0,0,0
6855,0,0,0,0,0,0,0,0,0,1,0
84282,0,0,0,0,0,0,0,0,0,0,0
2200,0,0,0,0,0,1,0,0,0,0,0
4053,0,0,0,0,0,0,0,0,0,0,0
392255,0,0,0,0,0,0,0,0,1,0,0
501,0,0,0,0,0,0,0,0,0,0,1
6297,0,0,0,0,0,0,0,0,1,0,0
71,0,0,0,0,0,0,0,0,0,0,1
9158,0,0,0,0,0,0,0,0,0,0,1
100271687,0,0,0,0,0,0,0,0,0,0,0
100271693,0,0,0,0,0,0,0,0,0,0,0
10063,0,0,0,1,0,0,0,0,0,0,0
10919,0,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0,0
116285,0,0,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,0,0,1,0
2018,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0,1
253650,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,1,0,0,0
3476,0,0,0,0,0,0,0,0,0,1,0
407035,0,0,0,0,0,0,0,0,0,0,0
407041,0,0,0,0,0,0,0,0,0,0,0
450093,0,0,0,0,0,0,0,0,0,0,0
4800,0,0,0,0,0,0,0,0,0,0,0
5002,0,0,0,0,0,0,0,0,0,1,0
541471,0,0,0,0,0,0,0,0,0,0,0
5519,0,0,0,0,0,0,0,0,0,0,0
55259,0,0,0,0,0,0,0,0,0,0,0
5609,0,0,0,0,0,0,0,0,0,0,1
6362,0,0,0,0,0,0,0,0,0,0,0
7011,0,0,0,0,0,0,0,0,0,0,0
7276,0,0,0,0,0,0,0,0,0,0,0
7428,0,0,0,0,0,0,0,0,0,1,0
79930,0,0,0,0,0,0,0,0,0,0,0
84864,0,0,0,0,0,0,0,0,0,0,0
8517,0,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0,0
9940,0,0,0,0,0,0,0,0,0,1,0
100126594,0,0,0,0,0,0,0,0,1,0,0
2563,0,0,0,0,0,0,0,0,1,0,0
3786,0,0,0,0,0,0,0,0,1,0,0
449018,0,0,0,0,0,0,0,0,1,0,0
50715,0,0,0,0,0,0,0,0,1,0,0
785,0,0,0,0,0,0,0,0,1,0,0
100381270,0,0,0,0,0,0,0,0,0,1,0
100507118,0,0,0,0,0,0,0,0,0,0,1
101927835,0,0,0,0,0,0,0,0,0,1,0
101928292,0,0,0,0,0,0,0,0,0,1,0
102724536,0,0,0,0,0,0,0,0,0,1,0
10717,0,0,0,0,0,0,0,0,0,1,0
11086,0,0,0,0,0,0,0,0,0,1,0
124359,0,0,0,0,0,0,0,0,0,1,0
126549,0,0,0,0,0,0,0,0,0,1,0
129080,0,0,0,0,0,0,0,0,0,1,0
1496,0,0,0,0,0,0,0,0,0,0,1
152110,0,0,0,0,0,0,0,0,0,1,0
1879,0,0,0,0,0,0,0,0,0,1,0
2066,0,0,0,0,0,0,0,0,0,0,1
22913,0,0,0,0,0,0,0,0,0,1,0
252983,0,0,0,0,0,0,0,0,0,1,0
27324,0,0,0,0,0,0,0,0,0,1,0
29086,0,0,0,0,0,0,0,0,0,1,0
3783,0,0,0,0,0,0,0,0,0,1,0
400406,0,0,0,0,0,0,0,0,0,1,0
4214,0,0,0,0,0,0,0,0,0,1,0
440193,0,0,0,0,0,0,0,0,0,1,0
5083,0,0,0,0,0,0,0,0,0,1,0
5283,0,0,0,0,0,0,0,0,0,1,0
57591,0,0,0,0,0,0,0,0,0,1,0
59352,0,0,0,0,0,0,0,0,0,1,0
63876,0,0,0,0,0,0,0,0,0,1,0
647121,0,0,0,0,0,0,0,0,0,1,0
6478,0,0,0,0,0,0,0,0,0,1,0
64858,0,0,0,0,0,0,0,0,0,1,0
7140,0,0,0,0,0,0,0,0,0,1,0
729582,0,0,0,0,0,0,0,0,0,1,0
79068,0,0,0,0,0,0,0,0,0,0,1
79931,0,0,0,0,0,0,0,0,0,1,0
80129,0,0,0,0,0,0,0,0,0,1,0
8028,0,0,0,0,0,0,0,0,0,1,0
8178,0,0,0,0,0,0,0,0,0,1,0
81847,0,0,0,0,0,0,0,0,0,1,0
83539,0,0,0,0,0,0,0,0,0,1,0
84142,0,0,0,0,0,0,0,0,0,1,0
9055,0,0,0,0,0,0,0,0,0,0,1
91433,0,0,0,0,0,0,0,0,0,1,0
91768,0,0,0,0,0,0,0,0,0,1,0
9497,0,0,0,0,0,0,0,0,0,1,0
9877,0,0,0,0,0,0,0,0,0,1,0
10010,0,0,0,0,0,0,0,0,0,1,0
1003,0,0,0,0,0,0,0,0,0,0,1
100506658,0,0,0,0,0,0,0,0,0,0,1
102,0,0,0,0,0,0,0,0,0,0,1
10236,0,0,0,0,0,0,0,0,0,1,0
10297,0,0,0,0,0,0,0,0,0,0,1
10381,0,0,0,0,0,0,0,0,0,1,0
10457,0,0,0,0,0,0,0,0,0,0,1
10542,0,0,0,0,0,0,0,0,0,1,0
1063,0,0,0,0,0,0,0,0,0,0,1
10660,0,0,0,0,0,0,0,0,0,1,0
11065,0,0,0,0,0,0,0,0,0,1,0
1294,0,0,0,0,0,0,0,0,0,1,0
131965,0,0,0,0,0,0,0,0,0,1,0
135228,0,0,0,0,0,0,0,0,0,1,0
138046,0,0,0,0,0,0,0,0,0,1,0
1436,0,0,0,0,0,0,0,0,0,0,1
151647,0,0,0,0,0,0,0,0,0,1,0
152273,0,0,0,0,0,0,0,0,0,1,0
161424,0,0,0,0,0,0,0,0,0,1,0
1825,0,0,0,0,0,0,0,0,0,1,0
1869,0,0,0,0,0,0,0,0,0,1,0
1933,0,0,0,0,0,0,0,0,0,1,0
1942,0,0,0,0,0,0,0,0,0,1,0
196403,0,0,0,0,0,0,0,0,0,1,0
200315,0,0,0,0,0,0,0,0,0,1,0
2004,0,0,0,0,0,0,0,0,0,1,0
2050,0,0,0,0,0,0,0,0,0,1,0
2063,0,0,0,0,0,0,0,0,0,1,0
208,0,0,0,0,0,0,0,0,0,0,1
2091,0,0,0,0,0,0,0,0,0,1,0
2101,0,0,0,0,0,0,0,0,0,1,0
2173,0,0,0,0,0,0,0,0,0,1,0
221687,0,0,0,0,0,0,0,0,0,1,0
2248,0,0,0,0,0,0,0,0,0,0,1
2249,0,0,0,0,0,0,0,0,0,1,0
2274,0,0,0,0,0,0,0,0,0,1,0
23136,0,0,0,0,0,0,0,0,0,1,0
23339,0,0,0,0,0,0,0,0,0,1,0
23406,0,0,0,0,0,0,0,0,0,1,0
26150,0,0,0,0,0,0,0,0,0,1,0
26508,0,0,0,0,0,0,0,0,0,1,0
26986,0,0,0,0,0,0,0,0,0,1,0
27098,0,0,0,0,0,0,0,0,0,1,0
27246,0,0,0,0,0,0,0,0,0,1,0
2771,0,0,0,0,0,0,0,0,0,1,0
2852,0,0,0,0,0,0,0,0,0,1,0
2877,0,0,0,0,0,0,0,0,0,1,0
2879,0,0,0,0,0,0,0,0,0,0,1
28957,0,0,0,0,0,0,0,0,0,1,0
28998,0,0,0,0,0,0,0,0,0,1,0
2921,0,0,0,0,0,0,0,0,0,0,1
2977,0,0,0,0,0,0,0,0,0,1,0
3006,0,0,0,0,0,0,0,0,0,1,0
3014,0,0,0,0,0,0,0,0,0,1,0
3090,0,0,0,0,0,0,0,0,0,1,0
318,0,0,0,0,0,0,0,0,0,1,0
3190,0,0,0,0,0,0,0,0,0,1,0
3191,0,0,0,0,0,0,0,0,0,1,0
3273,0,0,0,0,0,0,0,0,0,1,0
3488,0,0,0,0,0,0,0,0,0,1,0
353,0,0,0,0,0,0,0,0,0,1,0
369,0,0,0,0,0,0,0,0,0,1,0
3996,0,0,0,0,0,0,0,0,0,1,0
400500,0,0,0,0,0,0,0,0,0,1,0
406894,0,0,0,0,0,0,0,0,0,1,0
406902,0,0,0,0,0,0,0,0,0,1,0
406913,0,0,0,0,0,0,0,0,0,1,0
406914,0,0,0,0,0,0,0,0,0,1,0
406921,0,0,0,0,0,0,0,0,0,1,0
406933,0,0,0,0,0,0,0,0,0,1,0
406938,0,0,0,0,0,0,0,0,0,0,1
406984,0,0,0,0,0,0,0,0,0,1,0
406985,0,0,0,0,0,0,0,0,0,1,0
406988,0,0,0,0,0,0,0,0,0,1,0
406989,0,0,0,0,0,0,0,0,0,1,0
406996,0,0,0,0,0,0,0,0,0,1,0
407006,0,0,0,0,0,0,0,0,0,1,0
407007,0,0,0,0,0,0,0,0,0,1,0
407013,0,0,0,0,0,0,0,0,0,1,0
4240,0,0,0,0,0,0,0,0,0,1,0
442909,0,0,0,0,0,0,0,0,0,1,0
442910,0,0,0,0,0,0,0,0,0,1,0
4504,0,0,0,0,0,0,0,0,0,1,0
4829,0,0,0,0,0,0,0,0,0,1,0
4835,0,0,0,0,0,0,0,0,0,0,1
4904,0,0,0,0,0,0,0,0,0,1,0
5047,0,0,0,0,0,0,0,0,0,1,0
5058,0,0,0,0,0,0,0,0,0,0,1
50618,0,0,0,0,0,0,0,0,0,0,1
51081,0,0,0,0,0,0,0,0,0,1,0
51466,0,0,0,0,0,0,0,0,0,1,0
51649,0,0,0,0,0,0,0,0,0,1,0
5300,0,0,0,0,0,0,0,0,0,1,0
54567,0,0,0,0,0,0,0,0,0,1,0
554210,0,0,0,0,0,0,0,0,0,1,0
56100,0,0,0,0,0,0,0,0,0,1,0
5655,0,0,0,0,0,0,0,0,0,1,0
56942,0,0,0,0,0,0,0,0,0,1,0
56945,0,0,0,0,0,0,0,0,0,1,0
573,0,0,0,0,0,0,0,0,0,1,0
574442,0,0,0,0,0,0,0,0,0,1,0
57561,0,0,0,0,0,0,0,0,0,1,0
5935,0,0,0,0,0,0,0,0,0,1,0
5965,0,0,0,0,0,0,0,0,0,0,1
6147,0,0,0,0,0,0,0,0,0,0,1
6160,0,0,0,0,0,0,0,0,0,1,0
6191,0,0,0,0,0,0,0,0,0,1,0
6194,0,0,0,0,0,0,0,0,0,1,0
6199,0,0,0,0,0,0,0,0,0,1,0
6201,0,0,0,0,0,0,0,0,0,0,1
6202,0,0,0,0,0,0,0,0,0,0,1
6236,0,0,0,0,0,0,0,0,0,1,0
6257,0,0,0,0,0,0,0,0,0,1,0
63943,0,0,0,0,0,0,0,0,0,1,0
6422,0,0,0,0,0,0,0,0,0,0,1
6423,0,0,0,0,0,0,0,0,0,0,1
6425,0,0,0,0,0,0,0,0,0,1,0
6470,0,0,0,0,0,0,0,0,0,0,1
65005,0,0,0,0,0,0,0,0,0,1,0
6518,0,0,0,0,0,0,0,0,0,1,0
659,0,0,0,0,0,0,0,0,0,0,1
6591,0,0,0,0,0,0,0,0,0,1,0
6615,0,0,0,0,0,0,0,0,0,0,1
6623,0,0,0,0,0,0,0,0,0,1,0
7025,0,0,0,0,0,0,0,0,0,1,0
7057,0,0,0,0,0,0,0,0,0,0,1
708,0,0,0,0,0,0,0,0,0,1,0
7087,0,0,0,0,0,0,0,0,0,1,0
7424,0,0,0,0,0,0,0,0,0,1,0
7468,0,0,0,0,0,0,0,0,0,1,0
7480,0,0,0,0,0,0,0,0,0,1,0
7516,0,0,0,0,0,0,0,0,0,1,0
7818,0,0,0,0,0,0,0,0,0,1,0
80306,0,0,0,0,0,0,0,0,0,1,0
8065,0,0,0,0,0,0,0,0,0,1,0
80774,0,0,0,0,0,0,0,0,0,1,0
81031,0,0,0,0,0,0,0,0,0,1,0
8347,0,0,0,0,0,0,0,0,0,1,0
