,diseased
285025,0
25122,0
81771,0
25789,0
19165,0
23266,0
3347,0
67068,0
65134,0
856846,0
56456,0
51661,0
767558,0
56910,0
2939,0
5638,0
18393,0
203569,0
17966,0
53349,0
23247,0
1140,0
114112,0
856799,0
91801,0
92856,0
100289635,0
10113,0
26051,0
66414,0
162494,0
853593,0
10039,0
83657,0
392617,0
23585,0
340441,0
228071,0
28620,0
27165,0
56255,0
280658,0
54752,0
7773,0
66525,0
441531,0
63923,0
155006,0
4687,0
1490005,0
230376,0
25400,0
83605,0
400793,0
326343,0
83758,0
74195,0
2651,0
94120,0
100129118,0
9324,0
168417,0
29988,0
100526739,0
150678,0
100009506,0
813466,0
513751,0
158427,0
170958,0
19354,0
2940,0
345557,0
855066,0
286234,0
54638,0
20980,0
57732,0
10881,0
7258,0
55151,0
2540473,0
9313,0
80329,0
195814,0
9758,0
79684,0
121268,0
245934,0
139604,0
1325,0
166785,0
7225,0
84595,0
55830,0
23457,0
101060521,0
7743,0
29880,0
267002,0
2677,0
57214,0
57453,0
23011,0
84918,0
12715,0
407840,0
84912,0
64005,0
72519,0
100526740,0
95681,0
140467,0
3204,0
23060,0
9677,0
160418,0
442229,0
266777,0
50938,0
214384,0
51126,0
29648,0
79033,0
283337,0
10566,0
100506144,0
389816,0
55319,0
115708,0
83445,0
1382,0
57827,0
84561,0
100141360,0
852834,0
11975,0
114711,0
283514,0
10194,0
280660,0
54346,0
54254,0
827,0
7214,0
11270,0
56154,0
55214,0
643236,0
388122,0
286207,0
17883,0
145567,0
134265,0
56413,0
389840,0
765,0
9148,0
90317,0
51301,0
9812,0
5956,0
285190,0
856859,0
170712,0
10894,0
57226,0
820707,0
19211,0
6005,0
25570,0
1763,0
22687,0
58805,0
55789,0
91894,0
140469,0
53405,0
84681,0
126208,0
22377,0
353500,0
57821,0
53832,0
64344,0
3077563,0
253190,0
3042,0
16007,0
80712,0
340578,0
72194,0
342931,0
9489,0
6947,0
441519,0
374268,0
10630,0
7221,0
7762,0
128272,0
8818,0
55657,0
17991,0
854741,0
850733,0
146395,0
9786,0
92797,0
51378,0
2635,0
55942,0
152015,0
1774,0
17873,0
51125,0
10233,0
8710,0
80757,0
124404,0
500666,0
84239,0
8388,0
64779,0
55323,0
23601,0
387104,0
80146,0
856610,0
677850,0
57128,0
219833,0
22327,0
64399,0
79089,0
56975,0
3823,0
23142,0
221044,0
345778,0
729603,0
100361427,0
93183,0
1850,0
133015,0
54936,0
56210,0
67070,0
26017,0
852881,0
140706,0
319,0
8705,0
100038725,0
57507,0
15512,0
100500842,0
254122,0
5279,0
64429,0
851994,0
128229,0
363,0
54920,0
25577,0
79642,0
24503,0
644150,0
653505,0
853482,0
414899,0
729862,0
79087,0
18103,0
246243,0
161436,0
26033,0
22190,0
7559,0
1421,0
26167,0
853250,0
117277,0
100526693,0
84270,0
836740,0
489509,0
440603,0
4995,0
9528,0
67155,0
13649,0
6003,0
7564,0
255743,0
285346,0
4135,0
3234,0
57604,0
22286,0
26049,0
84913,0
15205,0
154214,0
79078,0
63971,0
19057,0
50685,0
79841,0
89778,0
11264,0
284618,0
18983,0
79739,0
24786,0
4148,0
24069,0
18039,0
84886,0
11014,0
80380,0
100130892,0
17494242,0
15370,0
55025,0
646938,0
55796,0
417771,0
2703377,0
129642,0
27103,0
11045,0
67951,0
83397,0
51531,0
50818,0
110033,0
80274,0
77805,0
57579,0
854518,0
349114,0
10149,0
855135,0
9469,0
181244,0
55246,0
3503,0
53869,0
15516,0
4923,0
22990,0
81662,0
728622,0
2741,0
818660,0
76787,0
338321,0
56995,0
124975,0
128876,0
539141,0
119369,0
92703,0
59307,0
124783,0
4498,0
80231,0
51077,0
387778,0
1044,0
22129,0
79142,0
12876,0
85476,0
80818,0
286514,0
84327,0
28796,0
10290,0
100363620,0
2703364,0
57143,0
29906,0
835698,0
81822,0
286006,0
79868,0
23351,0
284827,0
852200,0
170062,0
66894,0
653602,0
11112,0
838598,0
9836,0
38961,0
284390,0
20586,0
8433,0
100008736,0
6579,0
387914,0
130813,0
55568,0
66201,0
127540,0
49860,0
119587,0
80224,0
256471,0
33226,0
81606,0
26893,0
851024,0
439921,0
4681,0
223626,0
100129842,0
54849,0
57337,0
228545,0
79979,0
820284,0
1313,0
56532,0
221078,0
9890,0
4534,0
162417,0
150353,0
441058,0
851991,0
57134,0
55808,0
55848,0
100151684,0
55112,0
852003,0
374877,0
400590,0
100037417,0
20181,0
856792,0
401442,0
56143,0
288779,0
854869,0
9717,0
690073,0
84134,0
17126,0
18024,0
17260,0
1009,0
100348873,0
319934,0
23109,0
17869,0
78994,0
90313,0
9609,0
79668,0
854681,0
8395,0
653583,0
71770,0
856852,0
7355,0
851425,0
25900,0
441509,0
201516,0
83633,0
8293,0
196383,0
65988,0
67300,0
362857,0
643224,0
9027,0
855266,0
170825,0
844224,0
8608,0
151531,0
253769,0
22063,0
10316,0
127391,0
573971,0
64077,0
112970,0
56269,0
221061,0
646214,0
6359,0
3797,0
851055,0
56253,0
140432,0
853301,0
255928,0
202915,0
297176,0
26936,0
68953,0
58864,0
90416,0
7216,0
120534,0
1132,0
12021,0
6953,0
29461,0
57205,0
100132795,0
2204,0
253152,0
54808,0
85349,0
9122,0
12211,0
25893,0
126382,0
9681,0
10670,0
51286,0
73178,0
91151,0
11519,0
855741,0
26263,0
11054,0
26564,0
151176,0
115560,0
29476,0
397844,0
440026,0
39884,0
91523,0
11739,0
84643,0
854770,0
29919,0
6861,0
13448,0
117581,0
19055,0
200014,0
390226,0
54006,0
115677,0
57126,0
56731,0
1185,0
90768,0
11651,0
390598,0
12799,0
118430,0
1584,0
158345,0
440730,0
440414,0
147686,0
54292,0
856271,0
58488,0
3890,0
100751524,0
152518,0
4961442,0
63973,0
131669,0
326618,0
114571,0
148304,0
50810,0
387640,0
855302,0
56242,0
5623,0
5456,0
26582,0
135154,0
1487345,0
72993,0
51805,0
51761,0
285987,0
54453,0
100356314,0
287709,0
28959,0
729428,0
20742,0
25227,0
256691,0
55714,0
389084,0
79152,0
80148,0
7621,0
338809,0
4961526,0
126433,0
49861,0
402176,0
852059,0
8732,0
100689048,0
64598,0
55176,0
852973,0
855343,0
850768,0
855725,0
26257,0
123036,0
226154,0
4059,0
926,0
856311,0
221443,0
19091,0
91373,0
245929,0
100132057,0
348793,0
24874,0
9858,0
309696,0
203260,0
28834,0
53379,0
313474,0
851462,0
19247,0
201798,0
395626,0
361838,0
613037,0
341208,0
852945,0
132864,0
338323,0
1298,0
55716,0
27152,0
3422,0
9900,0
853681,0
389842,0
64403,0
856665,0
337974,0
26397,0
11199,0
51278,0
51513,0
90333,0
24655,0
441362,0
221424,0
93010,0
27008,0
16151,0
25928,0
20277,0
130589,0
84279,0
8556,0
93517,0
21937,0
12848,0
113451,0
15361,0
843138,0
957,0
440253,0
2350,0
51411,0
9340,0
79798,0
8326,0
9728,0
148362,0
229603,0
855541,0
84250,0
54482,0
17937,0
2587,0
1118,0
6433,0
293481,0
16331,0
81810,0
1413,0
8840,0
22241,0
67673,0
3652,0
54733,0
11843,0
79712,0
4258,0
5827,0
54893,0
18475,0
5554,0
145942,0
91807,0
8334,0
9289,0
89848,0
90589,0
57692,0
84107,0
55164,0
83850,0
360504,0
855003,0
12549,0
57643,0
851568,0
13000,0
28971,0
84314,0
26269,0
55821,0
100505776,0
80739,0
361578,0
22901,0
388135,0
9398,0
10151,0
60436,0
852423,0
67731,0
56928,0
57529,0
286436,0
92126,0
57496,0
8774,0
374928,0
84645,0
60321,0
851010,0
3859,0
254427,0
100049587,0
10780,0
11272,0
854222,0
404672,0
54813,0
26980,0
115024,0
91012,0
152217,0
85446,0
38779,0
58185,0
2251,0
53421,0
10223,0
213498,0
80059,0
160518,0
57597,0
493753,0
268721,0
853252,0
854914,0
3810,0
66445,0
2013,0
100033413,0
131890,0
12751,0
53376,0
51014,0
16542,0
64383,0
84667,0
18126,0
9703,0
399512,0
834040,0
856478,0
29546,0
54480,0
84336,0
374786,0
5645,0
339047,0
26138,0
59013,0
564464,0
84674,0
16211,0
9710,0
285429,0
128387,0
2867,0
10045,0
54682,0
309126,0
54905,0
8781,0
23258,0
855786,0
339044,0
100132979,0
283849,0
947,0
9622,0
260305,0
9766,0
8642,0
56332,0
57292,0
851419,0
128408,0
56261,0
229589,0
80014,0
65243,0
55654,0
27329,0
84326,0
83989,0
20020,0
401447,0
850376,0
281722,0
84868,0
201158,0
19401,0
84450,0
4608,0
653252,0
51700,0
283358,0
17261,0
3212,0
10463,0
667663,0
221545,0
233489,0
60562,0
42871,0
57748,0
13483,0
64862,0
100009438,0
221468,0
67371,0
51086,0
54851,0
671,0
113201,0
147463,0
1081,0
78610,0
729967,0
492311,0
163081,0
2703428,0
3077435,0
23544,0
855881,0
81672,0
8427,0
84315,0
802,0
838260,0
51622,0
123920,0
386617,0
266743,0
851819,0
10352,0
79856,0
380151,0
20926,0
254531,0
853670,0
9249,0
852974,0
89887,0
51554,0
81522,0
53637,0
38846,0
181255,0
399909,0
1379,0
85397,0
66314,0
64663,0
34263,0
83479,0
116441,0
19164,0
754,0
57089,0
253738,0
23401,0
10168,0
22153,0
200316,0
92283,0
51507,0
63920,0
127002,0
51806,0
140834,0
84465,0
29081,0
50509,0
201283,0
94107,0
653316,0
100288778,0
158809,0
400682,0
192129,0
19720,0
576779,0
396450,0
80110,0
60406,0
285237,0
79672,0
25517,0
16678,0
10224,0
57863,0
56300,0
135886,0
10548,0
22067,0
27304,0
387718,0
852476,0
100310785,0
850598,0
3982,0
677815,0
67054,0
100505879,0
112770,0
309197,0
3487,0
56146,0
311470,0
57184,0
653214,0
2703426,0
158358,0
240354,0
853077,0
56212,0
55301,0
852457,0
92293,0
11042,0
100128400,0
255798,0
8707,0
79613,0
171586,0
114780,0
852433,0
1573,0
280664,0
147011,0
398110,0
10139,0
27276,0
20979,0
50617,0
24832,0
90407,0
1903,0
17532,0
440456,0
16456,0
126006,0
10595,0
201164,0
362273,0
140947,0
26279,0
57679,0
445403,0
63874,0
54555,0
164284,0
830548,0
63941,0
22879,0
67830,0
18810,0
14359,0
366988,0
92255,0
92359,0
100337841,0
441400,0
80763,0
728340,0
553,0
90987,0
55154,0
54995,0
147947,0
374378,0
770,0
653689,0
83642,0
55799,0
349334,0
852955,0
23059,0
403244,0
29869,0
360165,0
83957,0
852322,0
64063,0
203427,0
80298,0
159119,0
71746,0
73341,0
74137,0
6527,0
852364,0
92552,0
646,0
11749,0
1178,0
375190,0
68743,0
133022,0
396198,0
67102,0
361365,0
852122,0
1504,0
4062,0
855204,0
54103,0
83552,0
150681,0
43819,0
255101,0
54680,0
1490003,0
26408,0
852742,0
78889,0
257313,0
2837,0
145757,0
254102,0
57631,0
855420,0
14182,0
79958,0
9091,0
144347,0
83891,0
83549,0
88745,0
10272,0
79581,0
34119,0
728970,0
817569,0
79982,0
221178,0
854462,0
51218,0
51523,0
64806,0
139804,0
116154,0
339512,0
10324,0
55278,0
285973,0
338879,0
397519,0
144406,0
51289,0
3081,0
2766,0
79147,0
8786,0
7404,0
100287362,0
389015,0
619279,0
19411,0
5251,0
79752,0
3361036,0
113000,0
401409,0
856716,0
64771,0
149840,0
22865,0
23768,0
148254,0
14695,0
25975,0
283518,0
25790,0
57107,0
57408,0
23129,0
12555,0
64089,0
58822,0
9304,0
221017,0
80381,0
254552,0
823923,0
850511,0
79368,0
84092,0
5509,0
90834,0
27106,0
22627,0
829301,0
9576,0
59035,0
206358,0
221091,0
147912,0
853757,0
5475,0
79658,0
342372,0
3109,0
644914,0
19744,0
12301,0
853527,0
54529,0
57613,0
302688,0
1145,0
1134,0
818260,0
854263,0
29533,0
64137,0
285555,0
72056,0
7115,0
64417,0
64130,0
2713,0
850682,0
77683,0
643866,0
25508,0
84874,0
151393,0
56274,0
107823,0
116685,0
9903,0
719,0
100170217,0
266759,0
25297,0
26795,0
29456,0
151888,0
81025,0
79969,0
2813,0
379130,0
852883,0
148523,0
191736,0
140688,0
3495,0
124401,0
4632,0
9563,0
79898,0
218038,0
388524,0
853041,0
127602,0
374918,0
54953,0
1487968,0
854335,0
20619,0
158293,0
677776,0
326597,0
390327,0
12122,0
9684,0
56656,0
11259,0
108897,0
8532,0
126075,0
150000,0
23670,0
692158,0
51123,0
4501,0
150372,0
362182,0
253175,0
645121,0
401067,0
176380,0
856161,0
856570,0
50884,0
29365,0
1497087,0
12606,0
9630,0
148741,0
1821,0
222236,0
80215,0
56900,0
13855,0
851052,0
10407,0
23179,0
20588,0
374354,0
59274,0
64073,0
74734,0
54998,0
281105,0
29995,0
161247,0
55733,0
300218,0
246709,0
83557,0
297428,0
79838,0
64895,0
400389,0
94194,0
69807,0
55531,0
143941,0
7733,0
84695,0
3809,0
20302,0
73738,0
55855,0
440157,0
17758,0
23284,0
400360,0
134829,0
55617,0
10216,0
65981,0
617095,0
499088,0
57217,0
851754,0
64762,0
58495,0
94059,0
22671,0
15568,0
281825,0
449520,0
1490009,0
851756,0
851412,0
71176,0
84878,0
855866,0
26940,0
15170,0
8082,0
855303,0
16801,0
856613,0
8519,0
199731,0
9083,0
54832,0
20185,0
68342,0
854933,0
729020,0
1844,0
6473,0
162699,0
24064,0
403312,0
300253,0
53346,0
853699,0
10507,0
820196,0
151449,0
255119,0
56103,0
8609,0
59336,0
7711,0
64173,0
2103,0
447787,0
855892,0
90736,0
254956,0
124912,0
27065,0
401548,0
54979,0
26027,0
417,0
362799,0
79774,0
853340,0
55150,0
34805,0
50486,0
54977,0
338662,0
643949,0
6373,0
12313,0
106504,0
140851,0
89927,0
64407,0
55778,0
16846,0
340205,0
54933,0
221914,0
89874,0
26831,0
64236,0
440955,0
379991,0
89970,0
854932,0
56217,0
165082,0
221400,0
319876,0
12028,0
259232,0
58945,0
93082,0
10326,0
27136,0
219670,0
153733,0
94233,0
3773,0
80162,0
27321,0
314352,0
3883,0
187,0
779,0
379992,0
60384,0
283165,0
56816,0
21991,0
122402,0
79918,0
209737,0
440248,0
26894,0
27166,0
30951,0
832950,0
196549,0
4033,0
7116,0
67603,0
9287,0
282208,0
150274,0
93129,0
29718,0
219293,0
25365,0
9823,0
27418,0
18106,0
6550,0
77593,0
90423,0
115557,0
140661,0
202052,0
8382,0
282419,0
70737,0
403649,0
84266,0
119016,0
64845,0
68828,0
4974,0
6557,0
23175,0
851082,0
100009271,0
79827,0
855224,0
100271066,0
18854,0
2135,0
852886,0
84627,0
43767,0
55051,0
11023,0
259249,0
83941,0
113277,0
869,0
6358,0
59348,0
334932,0
83383,0
79676,0
4975,0
212647,0
108099,0
60581,0
27087,0
20497,0
25948,0
285596,0
5672,0
323865,0
641373,0
26061,0
854915,0
29468,0
68349,0
227937,0
1953,0
100131439,0
19082,0
399335,0
152816,0
1183,0
51804,0
3373,0
388650,0
855972,0
853587,0
389791,0
5639,0
951476,0
855491,0
79998,0
116654,0
641324,0
850694,0
851069,0
85360,0
1180,0
16582,0
175643,0
64097,0
525716,0
645922,0
10217,0
125113,0
20463,0
23808,0
64053,0
11640,0
10962,0
401466,0
230073,0
856891,0
100365839,0
55471,0
150248,0
29801,0
100862847,0
231123,0
2539974,0
851906,0
11238,0
57558,0
57055,0
821003,0
854433,0
149837,0
21667,0
681284,0
851424,0
197358,0
17120,0
3565820,0
10690,0
28442,0
852026,0
2116,0
83872,0
381305,0
64123,0
5858,0
2703429,0
375033,0
83854,0
8763,0
34595,0
852015,0
104252,0
56604,0
855844,0
27439,0
57198,0
113655,0
20392,0
54816,0
511298,0
26048,0
192117,0
285668,0
90586,0
28974,0
18198,0
339768,0
57667,0
401285,0
14083,0
850424,0
122622,0
493911,0
403944,0
170850,0
8372,0
51673,0
64111,0
26254,0
53319,0
81749,0
360216,0
399664,0
1551,0
850747,0
6920,0
68267,0
4345,0
76688,0
19200,0
15898,0
126402,0
3077542,0
148266,0
64743,0
139135,0
14241,0
268903,0
1144,0
22066,0
23305,0
80835,0
50846,0
1960,0
54257,0
282312,0
10406,0
282049,0
152195,0
12531,0
854882,0
855602,0
66734,0
28084,0
65997,0
71878,0
11652,0
853319,0
854758,0
23261,0
20437,0
2687,0
157753,0
113263,0
24855,0
5024,0
55002,0
146722,0
282016,0
66603,0
851195,0
117154,0
856303,0
11821,0
80208,0
83650,0
304500,0
344657,0
66468,0
57834,0
399665,0
148170,0
194388,0
79635,0
856912,0
51450,0
13405,0
200172,0
116437,0
175852,0
57211,0
66075,0
681578,0
80745,0
13435,0
55018,0
345275,0
141,0
91464,0
7477,0
55039,0
64424,0
57017,0
130752,0
151649,0
54965,0
7772,0
57471,0
853712,0
10825,0
64096,0
20893,0
839740,0
1758,0
20869,0
850329,0
152756,0
400566,0
90871,0
126321,0
2928,0
851551,0
327826,0
11771,0
26799,0
220869,0
36040,0
50862,0
642475,0
283149,0
57666,0
116832,0
855478,0
853789,0
133688,0
16978,0
116844,0
23480,0
837307,0
55793,0
246757,0
57689,0
284565,0
11219,0
5004,0
339779,0
74015,0
155054,0
51099,0
220202,0
8838,0
18221,0
12861,0
285193,0
100124533,0
441642,0
27147,0
79634,0
20683,0
94160,0
84034,0
728492,0
55107,0
12922,0
59353,0
10650,0
653440,0
56108,0
646309,0
201514,0
27314,0
10517,0
131375,0
84243,0
14011,0
851733,0
56666,0
93688,0
75665,0
402569,0
854658,0
13865,0
23357,0
854168,0
395069,0
160897,0
110078,0
10244,0
7122,0
14784,0
84591,0
850911,0
835701,0
3682,0
10631,0
850455,0
292156,0
65166,0
84125,0
853104,0
398174,0
90693,0
226646,0
25984,0
119358,0
851666,0
30839,0
51704,0
84103,0
72972,0
728194,0
129852,0
856674,0
108645,0
68275,0
855911,0
65274,0
77827,0
23017,0
284402,0
29802,0
548594,0
102288414,0
27104,0
9220,0
14799,0
12331,0
17192,0
74187,0
85413,0
4586,0
122945,0
281832,0
150468,0
79626,0
94097,0
117194,0
5228,0
126823,0
56258,0
201799,0
854072,0
67864,0
854781,0
252859,0
135946,0
26891,0
308578,0
853033,0
108124,0
60590,0
10692,0
10983,0
852495,0
26074,0
29870,0
72399,0
56805,0
9633,0
55779,0
114805,0
26827,0
7060,0
432508,0
55867,0
24050,0
389898,0
666,0
55344,0
83382,0
29214,0
24147,0
852415,0
24246,0
83882,0
283212,0
255762,0
677781,0
165679,0
3226,0
54207,0
56649,0
252995,0
51326,0
64285,0
3136,0
57153,0
100130086,0
75406,0
252941,0
400591,0
8321,0
400961,0
362859,0
146779,0
402483,0
23229,0
153918,0
117153,0
503543,0
152573,0
9315,0
100128731,0
85014,0
10721,0
854556,0
93492,0
15384,0
19069,0
854980,0
57102,0
642585,0
25054,0
9514,0
852565,0
11026,0
854231,0
114142,0
646480,0
852848,0
18481,0
68365,0
280636,0
174150,0
202299,0
75141,0
84639,0
18131,0
30523,0
853203,0
79627,0
856800,0
24957,0
450143,0
9831,0
29757,0
256302,0
54937,0
153222,0
330908,0
25719,0
55345,0
2517,0
126231,0
142680,0
55020,0
70099,0
13383,0
55760,0
57317,0
203062,0
823804,0
65977,0
100500804,0
114899,0
10778,0
115362,0
852730,0
40336,0
439996,0
280655,0
77040,0
255239,0
7552,0
22631,0
641518,0
81653,0
856188,0
117247,0
780853,0
3077471,0
24766,0
8435,0
29960,0
23596,0
852432,0
25595,0
850348,0
167410,0
57810,0
92806,0
851259,0
83857,0
10861,0
26504,0
913,0
13205,0
85329,0
837308,0
852793,0
13026,0
11629,0
856313,0
137835,0
177942,0
389874,0
813740,0
508448,0
728175,0
16392,0
56944,0
90835,0
389384,0
353219,0
20848,0
285643,0
97212,0
55769,0
653567,0
643832,0
12608,0
239528,0
84856,0
84570,0
728599,0
51302,0
100363860,0
50868,0
856824,0
373856,0
13367,0
100356266,0
11845,0
20937,0
54970,0
71885,0
83893,0
54896,0
100131713,0
2679,0
10903,0
27015,0
25770,0
18674,0
23366,0
84449,0
855543,0
15502,0
20411,0
401647,0
79955,0
152926,0
340571,0
851337,0
652276,0
51442,0
254268,0
31521,0
390212,0
387733,0
55028,0
79591,0
21780,0
22346,0
54522,0
854306,0
25832,0
100341057,0
51402,0
158135,0
842338,0
390937,0
283537,0
100505741,0
11322,0
5412,0
374111,0
5225,0
553117,0
9907,0
3902,0
13143,0
85865,0
55200,0
285242,0
388015,0
50839,0
851168,0
63946,0
338707,0
474382,0
25673,0
54577,0
824554,0
162966,0
1724717,0
83698,0
24476,0
66447,0
104836,0
60595,0
11247,0
594839,0
25682,0
831856,0
80122,0
680161,0
23116,0
147407,0
255809,0
24681,0
42428,0
2849,0
132332,0
852639,0
12649,0
29816,0
289950,0
851068,0
128822,0
376693,0
17708,0
66152,0
80094,0
20714,0
79148,0
856744,0
734901,0
100529239,0
115294,0
146723,0
856895,0
511736,0
80761,0
26226,0
70314,0
55891,0
855355,0
83596,0
171567,0
285349,0
14824,0
67092,0
711,0
8605,0
5322,0
24415,0
64462,0
855883,0
16497,0
6656,0
14479,0
81691,0
8292,0
245877,0
8369,0
126074,0
30014,0
285268,0
135927,0
139728,0
389119,0
113990,0
6291,0
388536,0
79567,0
727936,0
853861,0
3617,0
399670,0
690632,0
55552,0
65040,0
112479,0
285368,0
222662,0
11474,0
23626,0
256957,0
29382,0
3449,0
4295,0
30948,0
53905,0
855305,0
9284,0
10741,0
55084,0
90853,0
12934,0
25531,0
153364,0
836161,0
79903,0
3783727,0
172890,0
199704,0
79363,0
51279,0
3037,0
3038,0
17710,0
285440,0
89876,0
856626,0
51117,0
27090,0
67615,0
4663,0
851960,0
81807,0
11022,0
850577,0
11147,0
856226,0
852303,0
843368,0
851245,0
1393,0
6981,0
495317,0
10675,0
2864,0
56524,0
8811,0
114787,0
79623,0
63970,0
255057,0
2835,0
257144,0
112817,0
96597,0
100289290,0
24533,0
2395,0
55788,0
229658,0
11163,0
176548,0
220992,0
50876,0
851095,0
21341,0
645345,0
79221,0
853891,0
441234,0
65023,0
28908,0
852740,0
8993,0
283629,0
838383,0
134701,0
260436,0
287454,0
399311,0
160857,0
843609,0
852323,0
83879,0
150737,0
89872,0
6007,0
217069,0
161142,0
251,0
22160,0
6815,0
8239562,0
83722,0
137362,0
100526832,0
122651,0
12355,0
84614,0
850561,0
152404,0
22143,0
12428,0
11624,0
257629,0
283464,0
118611,0
170718,0
441869,0
677768,0
221938,0
97112,0
474338,0
11149,0
378643,0
11105,0
90332,0
126669,0
21389,0
74326,0
286102,0
24818,0
57116,0
59079,0
11994,0
851311,0
380450,0
213582,0
84929,0
206338,0
65165,0
92565,0
353355,0
116590,0
4197,0
19338,0
78995,0
239405,0
202374,0
854736,0
398197,0
25758,0
2540690,0
16658,0
133690,0
850500,0
852309,0
855628,0
107976,0
35225,0
13132,0
7639,0
6512,0
100134934,0
851646,0
228607,0
11438,0
66004,0
285296,0
29547,0
91683,0
342908,0
9143,0
5470,0
56181,0
25069,0
13559,0
642938,0
11309,0
91584,0
9645,0
752014,0
112752,0
26740,0
548645,0
170484,0
2086,0
851196,0
115286,0
6706,0
18260,0
853488,0
23554,0
243833,0
210376,0
117531,0
852702,0
55998,0
837904,0
27004,0
143689,0
3381,0
288731,0
56751,0
2840,0
780776,0
84649,0
22224,0
401115,0
19248,0
83945,0
121355,0
79740,0
8992,0
4237,0
850749,0
220686,0
30953,0
10435,0
55317,0
83888,0
137107,0
19267,0
84791,0
281420,0
235442,0
771257,0
348094,0
79400,0
221749,0
75826,0
854557,0
124936,0
142937,0
54329,0
26070,0
64067,0
56203,0
441194,0
135932,0
283471,0
137133,0
389203,0
654322,0
245527,0
25125,0
100293516,0
1847,0
79817,0
853202,0
80117,0
11341,0
7449,0
150365,0
192277,0
290659,0
229615,0
221491,0
83709,0
84953,0
285135,0
347741,0
100363737,0
57224,0
283093,0
60558,0
378807,0
290631,0
53332,0
219972,0
420,0
853566,0
171494,0
378950,0
64384,0
20401,0
55687,0
311545,0
57605,0
853562,0
339804,0
42816,0
10880,0
3441,0
298300,0
79629,0
8641,0
80759,0
57209,0
54537,0
100302168,0
17193,0
123904,0
22187,0
190775,0
339829,0
58486,0
79946,0
50508,0
309159,0
128209,0
64648,0
389692,0
126637,0
339855,0
100271715,0
23921,0
854812,0
20482,0
339122,0
3626,0
100529211,0
14836,0
341567,0
729475,0
837309,0
16475,0
320678,0
25849,0
15490,0
23784,0
284276,0
66540,0
23769,0
56664,0
399087,0
83446,0
56486,0
81544,0
51004,0
854322,0
11972,0
283788,0
282320,0
850905,0
194590,0
67607,0
855114,0
388121,0
26781,0
37238,0
851892,0
128653,0
11764,0
225887,0
54494,0
84010,0
162993,0
14235,0
2539610,0
1724713,0
311670,0
856825,0
120329,0
136227,0
122416,0
84971,0
2825,0
399694,0
353091,0
56126,0
20807,0
15507,0
441549,0
361084,0
80743,0
20220,0
9087,0
5463,0
851539,0
26423,0
850612,0
170731,0
81571,0
79339,0
56890,0
26430,0
1015,0
345757,0
3111,0
171849,0
79692,0
854205,0
415,0
854301,0
839620,0
78996,0
4327,0
516175,0
100287898,0
318918,0
851383,0
57711,0
18016,0
10633,0
217980,0
83725,0
58959,0
79725,0
67738,0
4880,0
171159,0
23682,0
60686,0
30832,0
441315,0
55650,0
199786,0
20907,0
24116,0
837249,0
27296,0
7180,0
80981,0
3497,0
284257,0
9751,0
2703372,0
340481,0
147664,0
100128554,0
829770,0
9496,0
84249,0
56147,0
345630,0
75788,0
814994,0
81492,0
407821,0
56675,0
23536,0
151112,0
4961441,0
374650,0
29753,0
856087,0
19672,0
353120,0
4821,0
208643,0
71472,0
203069,0
71978,0
18209,0
81859,0
149095,0
8685,0
853906,0
396905,0
9860,0
20182,0
147138,0
100188893,0
2843,0
27428,0
856767,0
93627,0
14257,0
288353,0
26225,0
27364,0
25062,0
25914,0
220963,0
346,0
107831,0
851518,0
693164,0
375775,0
83416,0
27290,0
10720,0
29095,0
4761,0
30843,0
58164,0
681754,0
67273,0
854291,0
389435,0
140686,0
13654,0
728276,0
59044,0
23797,0
100359562,0
118932,0
133396,0
855951,0
855350,0
854474,0
398213,0
303812,0
195827,0
56428,0
60668,0
852818,0
23729,0
114560,0
23117,0
100125556,0
18020,0
440434,0
100288527,0
284573,0
341405,0
81577,0
283461,0
116085,0
16002,0
57119,0
853781,0
3802,0
21648,0
11044,0
317662,0
84650,0
60460,0
17984,0
5948,0
828,0
22051,0
14155,0
84187,0
643535,0
850562,0
855845,0
851193,0
835395,0
54360,0
7475,0
100129654,0
55983,0
6474,0
821508,0
60466,0
122589,0
835809,0
853848,0
27075,0
93210,0
14470,0
853922,0
852302,0
854509,0
852094,0
9508,0
51333,0
844066,0
374900,0
245911,0
196996,0
78830,0
389336,0
4961493,0
852504,0
112937,0
851717,0
79651,0
161823,0
642612,0
64680,0
54020,0
1260,0
69535,0
57458,0
26716,0
337874,0
25620,0
65201,0
730029,0
855532,0
680039,0
17995,0
21407,0
66477,0
66867,0
854444,0
293721,0
14933,0
850522,0
887373,0
22626,0
140680,0
55751,0
11964,0
13555,0
838659,0
64321,0
117062,0
316273,0
728239,0
286042,0
50873,0
74753,0
58530,0
68564,0
283417,0
348801,0
441525,0
55972,0
7547,0
23023,0
7543,0
400322,0
851015,0
110446,0
22849,0
58160,0
27139,0
67443,0
79295,0
55741,0
72935,0
856870,0
16728,0
850543,0
50861,0
163589,0
114637,0
100287466,0
81931,0
66916,0
80758,0
855429,0
10384,0
26549,0
404663,0
2352,0
12558,0
414060,0
11251,0
268980,0
22780,0
20393,0
66498,0
832564,0
340654,0
850323,0
855565,0
852637,0
338376,0
2542123,0
854489,0
54065,0
12575,0
65096,0
7539,0
116833,0
29958,0
841785,0
25387,0
853760,0
56674,0
6013,0
14569,0
12632,0
26735,0
100337511,0
100292719,0
162967,0
20947,0
22333,0
51715,0
54879,0
854266,0
164781,0
287828,0
90113,0
92960,0
