id,role_0,role_1
4097,36,0
57683,4,0
64376,9,0
6341,5,0
1117,2,0
24811,4,0
79962,1,0
114771,5,0
7903,2,0
10424,18,0
292729,1,0
2563,5,0
14164,1,0
8727,15,0
93134,4,0
301555,1,0
393313,3,0
285362,7,0
2747,12,0
284716,3,0
7012,6,0
23440,7,0
55206,10,0
72508,6,0
2899,5,0
65152,1,0
5832,60,0
23174,14,0
55615,7,0
10301,22,0
1646,12,0
374907,8,0
22152,3,0
85362,5,0
64359,7,0
9600,11,0
56681,27,0
1820,32,0
15511,5,0
54860,4,0
28965,13,0
5947,21,0
29121,27,0
3882,15,0
133746,12,0
9673,5,0
3123,25,0
646960,3,0
51087,6,0
55079,1,0
29099,15,0
64122,2,0
84306,12,0
127255,4,0
27291,10,0
55255,7,0
540,13,0
1311,10,0
810,40,0
10955,13,0
1346,15,0
6391,20,0
55973,14,0
441521,7,0
201475,4,0
24680,5,0
10752,3,0
66296,6,0
9537,8,0
55614,19,0
51471,1,0
89795,4,0
7553,7,0
83740,1,0
404093,16,0
56171,3,0
19366,6,0
852665,1,0
124402,3,0
3371,9,0
146760,7,0
21872,3,0
340419,15,0
11216,12,0
3538,2,0
23461,2,0
1571,16,0
100131017,5,0
59340,4,0
57336,1,0
122876,3,0
14688,15,0
337867,59,0
389834,23,0
6123,38,0
9741,11,0
139741,5,0
54511,7,0
18193,4,0
2703373,1,0
14463,4,0
8284,2,0
222171,2,0
856061,3,0
80832,2,0
23034,12,0
851260,1,0
55153,21,0
818280,1,0
223691,1,0
3384,23,0
10677,1,0
116681,3,0
63926,3,0
116496,5,0
123879,11,0
8637,8,0
725,13,0
4604,13,0
12695,1,0
8013,5,0
79877,9,0
157773,9,0
85452,3,0
100364368,1,0
6372,3,0
1816,6,0
64207,16,0
375704,2,0
338872,15,0
7373,15,0
11674,1,0
17927,2,0
6855,23,0
246744,14,0
29998,13,0
64319,16,0
30816,6,0
83590,28,0
83546,9,0
30009,9,0
57670,19,0
3283,5,0
4939,2,0
4238,17,0
130940,13,0
245937,2,0
79812,4,0
29895,5,0
4353,10,0
57231,8,0
123,5,0
53947,12,0
54795,5,0
5916,43,0
855386,1,0
388585,2,0
1033,7,0
11248,13,0
254013,12,0
79971,12,0
2709,6,0
27300,8,0
9073,8,0
285205,6,0
57178,12,0
83394,2,0
229906,14,0
23307,25,0
55247,19,0
2627,16,0
81558,3,0
254295,2,0
84618,2,0
1667,8,0
27201,1,0
101543,2,0
3502,11,0
8521,14,0
58191,28,0
223723,16,0
3567,10,0
400966,6,0
55187,4,0
26446,1,0
223082,14,0
388611,7,0
92747,2,0
16565,11,0
641977,1,0
84986,6,0
2073,25,0
8778,3,0
9686,13,0
7495,4,0
54210,1,0
7305,18,0
93349,8,0
283820,10,0
51314,1,0
22987,1,0
7638,3,0
18477,6,0
65982,17,0
115761,2,0
71521,12,0
57470,34,0
20620,9,0
54805,3,0
93759,5,0
23434,9,0
23632,44,0
9455,17,0
6699,4,0
55863,15,0
10220,11,0
124857,1,0
51406,9,0
1510,5,0
9311,10,0
217365,1,0
71713,2,0
55652,5,0
57099,12,0
12386,1,0
270192,4,0
10205,5,0
389766,1,0
124535,2,0
222255,8,0
212753,2,0
387316,1,0
653604,14,0
8832,5,0
266697,5,0
223917,1,0
25806,5,0
844302,1,0
8153,10,0
10430,17,0
18844,1,0
694,24,0
631,11,0
57139,2,0
221786,4,0
2169,3,0
284111,17,0
1562,10,0
2986,27,0
338382,15,0
55101,2,0
85463,2,0
11202,20,0
594,12,0
2184,13,0
16348,12,0
362612,1,0
50512,4,0
169522,4,0
26059,18,0
4908,12,0
1138,4,0
341640,12,0
160298,2,0
51537,6,0
85479,7,0
9936,3,0
146713,4,0
283685,6,0
292925,1,0
9901,25,0
794,6,0
140876,5,0
338322,2,0
84665,19,0
1861,31,0
29097,9,0
16428,2,0
159013,6,0
26824,25,0
81543,1,0
23246,36,0
84267,11,0
65113,4,0
854327,2,0
6916,8,0
79177,9,0
84343,17,0
100129791,2,0
1397,22,0
4829,1,0
3200,9,0
284439,7,0
401251,9,0
269523,4,0
131450,9,0
839527,1,0
19353,3,0
3394,23,0
4635,5,0
80135,14,0
63982,8,0
79829,9,0
19823,6,0
84302,11,0
271,15,0
27221,13,0
55268,24,0
83895,37,0
84298,10,0
402135,1,0
92912,22,0
3045,20,0
346389,1,0
221692,4,0
51168,5,0
166863,4,0
6718,7,0
17957,1,0
401399,1,0
55825,6,0
3933,11,0
55300,11,0
13191,24,0
387036,8,0
121214,3,0
9117,8,0
25911,11,0
2998,7,0
23370,8,0
19387,2,0
139105,5,0
8859,12,0
7769,3,0
253782,8,0
128312,32,0
441212,10,0
25940,28,0
57455,9,0
12576,6,0
6422,7,0
125488,6,0
767,31,0
7783,4,0
2703,2,0
392862,2,0
8745,6,0
162681,5,0
5098,7,0
80821,3,0
855999,1,0
27244,6,0
1149,11,0
18521,8,0
853169,2,0
91050,2,0
57168,5,0
163227,2,0
8287,8,0
3960,19,0
9507,10,0
79674,7,0
160140,8,0
706,18,0
10462,25,0
670,6,0
2905,6,0
728233,1,0
1800,2,0
1849,10,0
4241,12,0
91319,8,0
9780,9,0
24417,3,0
6535,7,0
4891,8,0
856638,1,0
23078,17,0
284366,11,0
6511,3,0
5801,9,0
84542,2,0
11441,1,0
13017,4,0
7908,1,0
12323,2,0
118663,3,0
1961,1,0
5190,10,0
26112,3,0
854102,2,0
23252,2,0
10175,7,0
285220,3,0
64302,2,0
66917,3,0
399726,1,0
26832,1,0
1755,8,0
2121,2,0
328580,16,0
114815,2,0
6326,6,0
220972,8,0
84966,33,0
3222,8,0
8704,16,0
790955,6,0
29124,10,0
2249,5,0
143458,8,0
83814,3,0
548644,6,0
2920,9,0
26040,16,0
494115,12,0
18091,1,0
18029,1,0
197322,11,0
21339,3,0
9415,24,0
856597,1,0
94103,11,0
7694,10,0
55108,7,0
9941,2,0
51360,5,0
3003,13,0
150726,2,0
161725,3,0
3357,7,0
23119,15,0
85280,30,0
21848,4,0
56961,10,0
116448,21,0
3445,10,0
9819,2,0
5155,25,0
4320,2,0
217473,1,0
3000,32,0
9993,8,0
6328,6,0
5697,5,0
10249,7,0
256714,9,0
25023,2,0
852222,1,0
79024,2,0
130026,3,0
27085,4,0
83931,17,0
1371,11,0
283948,12,0
2968,50,0
80852,15,0
2948,14,0
5438,54,0
79874,26,0
57446,9,0
285282,20,0
80895,23,0
14534,2,0
2119,24,0
13605,14,0
4583,8,0
8329,14,0
137902,5,0
4682,19,0
10017,14,0
60482,2,0
29104,7,0
165215,3,0
79741,4,0
820438,1,0
23203,14,0
100289097,1,0
257415,7,0
728378,25,0
199857,1,0
3053,15,0
50913,1,0
8941,5,0
2021,14,0
3242,10,0
17313,17,0
853043,1,0
243961,1,0
2900,3,0
57489,13,0
25966,5,0
8215,1,0
79832,12,0
100363904,1,0
90167,1,0
148867,16,0
18458,16,0
6887,9,0
23446,9,0
10493,20,0
4807,13,0
624,22,0
146556,1,0
10393,48,0
59341,18,0
64856,4,0
51098,4,0
4775,16,0
480,6,0
114902,2,0
644815,9,0
17756,2,0
6049,5,0
9526,10,0
843546,1,0
23066,22,0
66156,2,0
55902,21,0
2979,3,0
53610,5,0
51027,14,0
100037269,1,0
85377,19,0
23762,12,0
6503,18,0
12950,1,0
85240,1,0
63928,6,0
63951,3,0
220136,19,0
4009,6,0
70160,1,0
10734,2,0
138151,10,0
6758,6,0
4142,2,0
1302,6,0
24150,1,0
852371,1,0
65217,1,0
729708,3,0
400745,2,0
89866,2,0
80319,9,0
23331,19,0
100507203,1,0
4674,12,0
89857,6,0
7696,2,0
23483,4,0
1143,7,0
162632,8,0
8403,9,0
54584,10,0
79894,4,0
692076,1,0
10003,2,0
140722,11,0
231801,1,0
9034,8,0
5507,20,0
23074,12,0
442227,1,0
1362,15,0
65028,2,0
64343,21,0
6344,11,0
110323,1,0
114897,7,0
1075,25,0
2298,17,0
7350,4,0
400798,6,0
51303,2,0
199,3,0
18148,3,0
100129696,1,0
135458,4,0
110279,2,0
220002,7,0
55856,28,0
91942,10,0
162989,12,0
5740,9,0
8073,13,0
1005,6,0
55786,4,0
6683,18,0
18673,1,0
24208,2,0
84717,36,0
27180,3,0
253512,6,0
10455,19,0
151295,1,0
855289,1,0
83720,1,0
55055,9,0
10011,49,0
24468,7,0
79000,5,0
9942,9,0
140738,6,0
284067,5,0
12142,2,0
80351,17,0
201965,8,0
126282,14,0
9481,1,0
71679,1,0
11055,2,0
391627,8,0
51886,1,0
84290,10,0
50497,8,0
22390,2,0
854682,1,0
6017,5,0
856294,2,0
54145,9,0
23151,15,0
8728,13,0
221264,3,0
219431,3,0
121643,2,0
5125,66,0
25799,12,0
84073,7,0
199720,24,0
2703417,7,0
56301,3,0
9464,17,0
113828,2,0
10782,6,0
51163,10,0
1129,18,0
307947,1,0
854702,2,0
5680,4,0
70235,6,0
146434,13,0
51885,7,0
5872,16,0
84700,4,0
853365,1,0
9788,9,0
175217,2,0
50700,8,0
55862,6,0
64015,6,0
54838,3,0
17219,2,0
80018,12,0
58485,9,0
455214,1,0
55526,8,0
22154,13,0
1417,4,0
8578,12,0
6658,7,0
3350,9,0
90826,7,0
8997,22,0
816314,1,0
9746,2,0
16330,1,0
3046,5,0
17248,4,0
11255,3,0
9363,13,0
6799,15,0
7173,5,0
64284,17,0
22902,8,0
192683,7,0
64902,3,0
75599,14,0
9954,8,0
9957,10,0
60684,19,0
55627,25,0
16561,6,0
84552,21,0
4337,5,0
2641,10,0
54938,30,0
51030,7,0
6584,11,0
388701,2,0
11946,12,0
11068,4,0
26403,2,0
148479,4,0
2865,2,0
2990,18,0
127557,17,0
84957,12,0
23593,5,0
57109,15,0
23428,6,0
20338,5,0
52040,9,0
28815,3,0
139212,16,0
8771,6,0
50930,1,0
22911,8,0
728405,5,0
824665,1,0
84218,5,0
22059,16,0
6011,15,0
253724,2,0
9498,4,0
200132,1,0
10736,5,0
18711,1,0
85407,15,0
78975,3,0
23158,22,0
50640,8,0
201725,11,0
55544,7,0
799,13,0
26286,19,0
214133,1,0
83955,6,0
4892,8,0
6566,17,0
245711,9,0
65009,19,0
100127888,1,0
1910,9,0
342897,9,0
854261,1,0
613227,10,0
51205,10,0
84883,4,0
12005,4,0
84101,11,0
87769,3,0
855625,1,0
373863,10,0
10841,13,0
158880,4,0
144402,18,0
8807,3,0
257218,19,0
114821,5,0
57402,20,0
26005,15,0
22993,6,0
57045,6,0
404665,1,0
254896,3,0
79858,8,0
7357,9,0
100423062,11,0
18132,2,0
15481,2,0
8507,11,0
968,19,0
1419,1,0
231413,1,0
23024,11,0
374879,8,0
25626,1,0
54097,3,0
7855,15,0
850314,2,0
57189,7,0
134526,9,0
8603,2,0
51226,5,0
66624,8,0
10814,8,0
3354,5,0
5498,13,0
2250,6,0
147525,12,0
835281,1,0
23432,3,0
9640,15,0
79864,5,0
374899,8,0
30941,2,0
4668,5,0
57104,17,0
22847,6,0
113675,2,0
5729,7,0
20168,1,0
10329,2,0
3235,11,0
6569,11,0
12567,4,0
107951,4,0
255167,2,0
574288,9,0
56062,1,0
9956,8,0
51248,17,0
65980,7,0
834430,1,0
23102,16,0
307200,1,0
222894,9,0
79879,5,0
26949,1,0
23259,6,0
2901,11,0
855277,1,0
3696,11,0
7109,19,0
22881,5,0
157855,0,0
2817,16,0
9619,6,0
56911,9,0
2703423,2,0
23082,12,0
287005,1,0
7433,20,0
114049,21,0
4153,10,0
100009074,1,0
337,8,0
8325,5,0
56443,1,0
1464,19,0
855998,3,0
728411,1,0
235559,6,0
850914,2,0
11119,3,0
153561,7,0
54900,9,0
179554,1,0
50485,7,0
339366,6,0
116519,4,0
54963,6,0
2531,19,0
8798,15,0
11093,2,0
1233,11,0
7318,11,0
26834,2,0
51555,3,0
79070,5,0
3786,6,0
108699,3,0
844433,1,0
348303,11,0
138716,17,0
85444,5,0
285175,5,0
150771,9,0
168400,3,0
67203,7,0
84951,19,0
856208,1,0
203522,7,0
23423,16,0
26749,2,0
10156,7,0
57585,3,0
108679,2,0
84300,14,0
84911,2,0
283209,8,0
851323,1,0
57414,7,0
644890,2,0
79582,4,0
852037,1,0
11010,2,0
80824,9,0
1776,2,0
4439,8,0
68083,1,0
10804,3,0
23443,2,0
25821,9,0
148534,5,0
214899,5,0
81573,5,0
7580,13,0
24180,2,0
362392,1,0
66989,2,0
70218,7,0
151871,19,0
21,10,0
112802,24,0
9535,3,0
375593,1,0
16573,12,0
64800,5,0
7380,3,0
80161,2,0
4224,21,0
83464,5,0
50522,8,0
29496,1,0
83937,7,0
79572,5,0
4887,4,0
7982,17,0
18286,3,0
5031,13,0
389114,4,0
27285,15,0
171558,8,0
29957,15,0
165100,9,0
285315,7,0
55776,2,0
5620,5,0
3512,4,0
7770,7,0
2794,22,0
8568,15,0
168537,1,0
51149,3,0
16443,3,0
839501,1,0
79836,9,0
290704,1,0
16177,1,0
57657,3,0
93663,2,0
374666,19,0
100130561,3,0
20512,1,0
18693,1,0
26099,12,0
5232,20,0
24242,2,0
272,4,0
51668,5,0
57179,19,0
57533,7,0
54665,11,0
79612,17,0
388965,1,0
1038,2,0
55119,11,0
8816,25,0
201255,11,0
121549,7,0
81285,8,0
170920,1,0
200734,30,0
7016,13,0
554235,9,0
25763,7,0
9510,18,0
2018,6,0
20843,14,0
12419,5,0
407006,1,0
138065,10,0
29103,6,0
123591,2,0
54947,5,0
81553,1,0
387921,8,0
850713,1,0
345930,1,0
5636,19,0
70603,1,0
850636,1,0
12234,1,0
7047,4,0
24516,1,0
850974,1,0
22871,6,0
854735,2,0
76895,4,0
55137,4,0
9235,14,0
64499,2,0
23600,5,0
80851,8,0
84455,4,0
8538,3,0
90324,13,0
11020,5,0
80339,4,0
84282,10,0
854651,1,0
10150,9,0
4114,2,0
202134,8,0
84059,8,0
5069,17,0
51250,4,0
65250,7,0
65124,4,0
2070,2,0
151647,2,0
72199,5,0
23161,6,0
4520,6,0
2649,5,0
84524,13,0
208266,2,0
10058,14,0
80726,13,0
200185,12,0
2848,11,0
221806,3,0
54827,2,0
375607,2,0
440670,1,0
1380,11,0
254042,1,0
2894,4,0
140803,4,0
6618,6,0
25833,3,0
13016,5,0
259217,13,0
100133941,3,0
386618,6,0
684,17,0
4947,6,0
9988,6,0
90187,12,0
66905,1,0
55240,15,0
1506,7,0
822042,1,0
23924,12,0
54982,12,0
441046,4,0
64434,17,0
146433,3,0
575,20,0
51389,5,0
26119,19,0
14226,2,0
100137047,7,0
15505,18,0
158067,15,0
22915,14,0
84787,10,0
852606,1,0
728242,1,0
23101,2,0
214669,10,0
281794,1,0
7125,5,0
83556,1,0
121665,1,0
608,7,0
339479,1,0
7287,3,0
65999,6,0
760,20,0
79366,8,0
403341,7,0
7767,5,0
85481,10,0
115861,4,0
27102,9,0
3664,8,0
1812,13,0
55089,1,0
2701,3,0
774,15,0
7220,25,0
80760,10,0
100885850,7,0
63925,14,0
50688,2,0
91947,7,0
130271,4,0
79923,6,0
54058,12,0
8690,5,0
166815,1,0
11126,6,0
8715,13,0
587,13,0
4973,3,0
2542,3,0
55619,3,0
856924,9,0
9332,6,0
19348,10,0
399947,20,0
389434,3,0
136853,32,0
69721,4,0
2000,12,0
51374,4,0
53345,3,0
228836,7,0
85013,13,0
58505,6,0
116068,2,0
80071,4,0
851631,2,0
7748,3,0
50515,9,0
51083,9,0
7011,13,0
1841,21,0
26404,6,0
149708,8,0
84258,5,0
2540727,2,0
2134,3,0
90655,4,0
10732,1,0
7120,3,0
55008,6,0
219790,5,0
13445,13,0
5021,5,0
290,7,0
4071,13,0
55425,15,0
79589,17,0
8436,14,0
57057,7,0
398680,1,0
4053,3,0
79012,9,0
64131,3,0
5273,1,0
65989,4,0
6295,6,0
149175,7,0
339416,3,0
55100,14,0
1979,9,0
1719,16,0
78973,2,0
9617,2,0
64711,8,0
81493,11,0
214597,34,0
6746,8,0
833475,1,0
22875,5,0
132949,1,0
63887,2,0
56923,7,0
56271,2,0
54790,6,0
22318,7,0
281849,1,0
641371,6,0
284836,1,0
400714,7,0
7596,3,0
116689,1,0
84320,5,0
388389,13,0
26010,16,0
3227,16,0
390916,6,0
25909,24,0
440686,7,0
853418,2,0
153642,13,0
6083,2,0
245812,4,0
26032,3,0
10157,7,0
337969,15,0
7567,4,0
50883,4,0
28954,10,0
214987,1,0
441273,4,0
79776,7,0
50624,1,0
80336,3,0
6818,16,0
285605,11,0
5189,11,0
2567,8,0
29113,8,0
9899,3,0
9718,13,0
8760,16,0
19249,7,0
129080,7,0
150275,9,0
51266,2,0
138639,3,0
25956,11,0
56403,1,0
2703383,1,0
65259,2,0
6242,17,0
26261,5,0
225659,19,0
56052,7,0
257169,2,0
22986,4,0
2703439,2,0
728489,5,0
1139,6,0
169436,4,0
54758,10,0
23051,9,0
22378,1,0
6337,23,0
7692,7,0
170959,4,0
145873,3,0
79633,9,0
56156,2,0
5194,9,0
440461,10,0
441241,7,0
3250,5,0
30848,10,0
10695,15,0
84230,5,0
4201,11,0
51634,12,0
518399,1,0
24873,2,0
84268,10,0
54344,11,0
25837,10,0
145270,1,0
23080,10,0
10023,19,0
53616,16,0
9211,2,0
55721,4,0
1997,19,0
852346,1,0
148738,2,0
18074,1,0
169355,2,0
1773,4,0
71175,7,0
643853,11,0
12070,2,0
6355,10,0
25851,10,0
9134,17,0
2585,8,0
346562,4,0
819759,1,0
5046,7,0
27443,6,0
51601,8,0
10247,23,0
26224,16,0
25825,7,0
80194,3,0
3833,16,0
51016,5,0
9679,4,0
51093,1,0
81551,4,0
54899,9,0
5167,21,0
145553,3,0
58522,1,0
215821,1,0
26152,11,0
7993,11,0
55640,2,0
59020,1,0
26090,5,0
140486,1,0
647979,2,0
63924,7,0
57456,11,0
388228,6,0
29800,15,0
8438,9,0
350383,1,0
1305,6,0
6957,4,0
788,15,0
8630,11,0
57478,2,0
215280,1,0
4969,10,0
201895,5,0
128486,3,0
134187,2,0
55561,6,0
80325,6,0
100505724,1,0
192193,2,0
10085,10,0
856494,1,0
166378,10,0
54413,9,0
729515,4,0
9175,7,0
5616,8,0
67877,4,0
72433,5,0
146909,11,0
221188,1,0
80352,8,0
444499,1,0
474381,2,0
51164,37,0
66087,10,0
445347,1,0
361984,1,0
150244,3,0
129530,1,0
4968,8,0
84094,1,0
54762,7,0
26820,3,0
852327,1,0
169693,1,0
79083,7,0
387837,12,0
22145,1,0
115004,6,0
20740,5,0
67839,11,0
108000,15,0
362242,2,0
851152,1,0
4124,12,0
610457,1,0
12866,1,0
4336,12,0
406912,1,0
124751,6,0
12539,19,0
162605,18,0
780851,1,0
55103,5,0
1045,24,0
10585,16,0
732,4,0
93109,3,0
84328,6,0
4319,4,0
8501,2,0
55316,5,0
830019,2,0
729262,1,0
55861,6,0
81563,6,0
163259,2,0
367562,1,0
221472,6,0
79993,3,0
84467,13,0
24189,1,0
254773,6,0
12785,2,0
25974,2,0
80005,20,0
2262,2,0
55334,8,0
9487,7,0
147744,7,0
353116,6,0
79933,7,0
28983,1,0
3077513,3,0
90288,2,0
84816,27,0
386672,9,0
23767,2,0
284,4,0
26034,5,0
219844,3,0
219557,1,0
3679,18,0
56889,7,0
56033,7,0
1113,8,0
80728,13,0
140893,9,0
217342,3,0
79792,6,0
4161,5,0
80323,14,0
100506164,11,0
15526,3,0
1638,4,0
246,6,0
55665,3,0
79831,5,0
2796,7,0
100529067,6,0
381990,6,0
651746,1,0
65975,10,0
1293,9,0
5613,11,0
140690,9,0
5173,10,0
46156,3,0
445328,1,0
339168,2,0
85441,7,0
134288,6,0
56233,2,0
23772,1,0
7139,11,0
283455,8,0
91664,2,0
828859,1,0
6536,7,0
50837,13,0
260294,2,0
116369,2,0
2565,1,0
1559,12,0
9808,3,0
124925,3,0
56670,1,0
142684,12,0
50615,4,0
55884,9,0
58492,9,0
84276,3,0
552900,13,0
27122,12,0
12321,5,0
1071,6,0
12805,1,0
146894,5,0
593,15,0
54596,20,0
11107,10,0
284004,11,0
150538,1,0
85371,4,0
6329,10,0
855426,1,0
854664,1,0
851532,1,0
150280,1,0
124460,9,0
51944,3,0
729359,4,0
146206,4,0
852798,1,0
114960,3,0
3494,12,0
259197,4,0
1443,9,0
9152,3,0
122011,12,0
23620,1,0
12042,1,0
154791,5,0
84000,4,0
21849,23,0
79818,2,0
1906,15,0
54432,8,0
4935,3,0
72320,21,0
90139,10,0
851000,3,0
6588,7,0
4598,15,0
342977,3,0
768211,5,0
256380,3,0
55625,14,0
101290500,1,0
266692,2,0
55845,20,0
19045,3,0
8898,13,0
89910,7,0
55676,15,0
284083,2,0
2358,2,0
26548,11,0
149069,8,0
391634,21,0
284459,1,0
375757,2,0
286151,5,0
58528,11,0
182,12,0
300053,1,0
64114,9,0
140883,2,0
26133,24,0
11789,9,0
10809,4,0
65267,7,0
388272,7,0
2875,5,0
117550,1,0
128077,6,0
12578,4,0
57476,1,0
2692,3,0
9210,6,0
283106,1,0
343068,3,0
653619,1,0
19645,5,0
135398,2,0
284802,5,0
81793,11,0
13831,1,0
1427,4,0
23469,14,0
834435,1,0
51306,8,0
79794,3,0
203054,7,0
3237,2,0
50616,3,0
2540666,5,0
359710,2,0
6898,8,0
22874,7,0
51151,1,0
5196,11,0
7056,6,0
18951,2,0
67604,22,0
7293,8,0
23617,10,0
222256,3,0
1307,2,0
5646,11,0
58494,12,0
83700,7,0
79822,1,0
84767,3,0
2535,12,0
84014,1,0
17928,2,0
3818,8,0
4259,19,0
68539,14,0
22899,11,0
853091,1,0
57786,32,0
7516,13,0
34881,2,0
84549,17,0
54465,5,0
285533,2,0
20617,2,0
54852,2,0
253635,10,0
260434,2,0
55809,11,0
57113,5,0
646875,1,0
1519,5,0
13429,1,0
235623,2,0
282126,1,0
9108,3,0
344018,7,0
23646,27,0
50964,4,0
120224,3,0
130355,1,0
2538711,1,0
57091,5,0
284958,1,0
161145,5,0
4247,8,0
4248,5,0
25805,10,0
55841,12,0
54923,6,0
6578,1,0
552,3,0
3067,10,0
60331,1,0
91351,4,0
10773,14,0
53632,11,0
4857,10,0
244416,9,0
119710,10,0
2232,12,0
338324,3,0
79568,10,0
100129271,2,0
2944,8,0
852680,2,0
3547,12,0
84102,9,0
60681,22,0
83815,8,0
6000,17,0
166968,6,0
83607,10,0
3783728,2,0
56157,5,0
64410,4,0
610,7,0
389799,2,0
84923,5,0
64430,3,0
400735,2,0
440515,1,0
9214,3,0
23312,9,0
5912,14,0
84851,5,0
55798,5,0
7739,7,0
3537,6,0
9697,6,0
9364,1,0
84904,4,0
80350,9,0
79134,1,0
80309,4,0
5754,14,0
83483,8,0
11086,1,0
80345,6,0
254065,7,0
56903,5,0
158866,5,0
14199,4,0
55347,10,0
60678,20,0
11249,20,0
1442,12,0
25943,2,0
54769,5,0
26085,6,0
92104,5,0
81706,5,0
6354,20,0
52864,4,0
160492,2,0
54934,8,0
783,8,0
137529,3,0
135152,3,0
56349,4,0
51710,4,0
147,14,0
254863,17,0
112597,7,0
18392,5,0
439927,5,0
3177,4,0
646785,1,0
25917,19,0
23548,10,0
9071,5,0
2675,3,0
6865,4,0
67972,1,0
144363,5,0
163859,11,0
2922,5,0
2925,2,0
2703357,4,0
2294,14,0
851212,2,0
51528,9,0
3783745,1,0
56228,1,0
27178,9,0
2525,7,0
2992,19,0
79884,9,0
17938,1,0
116657,1,0
114299,14,0
53885,10,0
160824,3,0
124152,1,0
343099,25,0
84937,28,0
365895,1,0
856748,1,0
56899,14,0
3903,4,0
145447,1,0
79786,10,0
55243,14,0
497049,3,0
114774,1,0
7802,9,0
6447,8,0
398024,3,0
79984,3,0
51118,10,0
79896,6,0
26287,10,0
6375,3,0
256126,10,0
8492,4,0
131578,25,0
2541863,2,0
26751,8,0
850846,1,0
26020,13,0
30815,5,0
1347,23,0
8693,4,0
3229,17,0
850658,1,0
344148,8,0
387751,2,0
56515,3,0
853800,1,0
83473,5,0
851824,1,0
59350,4,0
117579,3,0
649330,1,0
1303,1,0
692224,2,0
21844,1,0
643904,1,0
33565,2,0
113444,2,0
728137,2,0
117039,1,0
1611,3,0
75580,1,0
26395,2,0
84166,4,0
20910,2,0
74838,13,0
192234,3,0
6289,4,0
15182,3,0
855149,1,0
308051,1,0
100302090,11,0
851670,1,0
143630,3,0
151507,3,0
6692,7,0
652966,1,0
157769,11,0
23108,6,0
9123,12,0
100355961,1,0
56165,7,0
55245,8,0
534,5,0
91355,2,0
92304,9,0
84933,1,0
6833,6,0
400720,3,0
50799,1,0
1733,0,0
145264,12,0
2827,5,0
79004,19,0
19329,2,0
5002,5,0
150946,5,0
1446,18,0
54858,11,0
121274,5,0
11070,6,0
2919,12,0
81566,6,0
91181,1,0
853002,1,0
79054,7,0
24784,1,0
11118,4,0
5681,5,0
5655,10,0
1815,13,0
115939,10,0
80000,2,0
9127,5,0
440087,3,0
19358,1,0
23590,3,0
623,2,0
100383,7,0
12952,14,0
977,14,0
150962,5,0
22869,2,0
850633,3,0
28577,2,0
71954,2,0
444874,7,0
5118,4,0
10279,2,0
373544,1,0
54866,4,0
11215,29,0
2897,6,0
13858,9,0
110651,2,0
79456,9,0
51816,1,0
1317,6,0
375287,2,0
64090,2,0
67003,1,0
139818,3,0
66889,1,0
100291837,3,0
57718,2,0
285733,1,0
3779,6,0
131544,6,0
352910,1,0
55218,6,0
10344,6,0
6091,15,0
21335,2,0
79154,6,0
22352,6,0
56735,1,0
115019,1,0
2667,3,0
56894,20,0
854114,1,0
57642,3,0
26084,10,0
58222,1,0
8722,5,0
51309,5,0
9180,13,0
617,13,0
4552,16,0
9603,11,0
17865,2,0
139081,3,0
79660,9,0
10777,2,0
16396,5,0
201627,8,0
26748,2,0
93622,1,0
90665,2,0
13803,1,0
286257,4,0
145957,3,0
100287428,2,0
55567,1,0
9480,1,0
4146,5,0
83595,6,0
4961494,8,0
852206,1,0
66048,15,0
256643,2,0
55116,7,0
112476,10,0
23683,16,0
5881,24,0
150465,3,0
138009,6,0
65010,17,0
360030,1,0
79986,1,0
164656,3,0
5346,3,0
64759,21,0
280,3,0
25840,3,0
9069,5,0
27133,2,0
23381,16,0
594855,6,0
55285,31,0
25950,6,0
6025,2,0
2044,9,0
140564,3,0
197335,24,0
286205,5,0
79849,15,0
1179,4,0
5875,15,0
131408,2,0
51268,9,0
23460,1,0
68475,3,0
91252,5,0
3788,4,0
10227,4,0
3077530,2,0
186869,1,0
388588,12,0
64881,7,0
23389,37,0
10555,11,0
51131,7,0
158572,8,0
17978,4,0
12953,4,0
442523,5,0
153743,3,0
7566,5,0
115650,6,0
22921,6,0
54841,4,0
157657,1,0
14939,3,0
677804,2,0
503542,1,0
79411,2,0
83707,6,0
57135,5,0
55565,8,0
6509,4,0
201973,4,0
57633,1,0
146845,5,0
55205,3,0
100101467,4,0
7474,9,0
100294277,5,0
283160,2,0
226180,1,0
129025,3,0
60598,7,0
676,5,0
115273,2,0
853536,1,0
416,1,0
84293,4,0
9985,4,0
23587,8,0
396270,1,0
24410,2,0
113178,7,0
64525,4,0
54434,17,0
239,8,0
159371,2,0
388115,4,0
26381,2,0
360570,1,0
10090,4,0
56521,12,0
856289,1,0
823585,1,0
57136,15,0
339123,10,0
23660,7,0
374395,9,0
256281,10,0
3589,4,0
3590,2,0
29106,5,0
148979,2,0
17760,2,0
53831,3,0
9258,3,0
84932,17,0
23335,6,0
26998,2,0
57462,6,0
79451,1,0
57713,12,0
286297,5,0
850360,1,0
387101,3,0
855319,5,0
23315,2,0
577,3,0
163732,11,0
284415,2,0
84876,11,0
440356,1,0
6707,9,0
54856,4,0
5010,9,0
67184,2,0
84261,6,0
150677,4,0
84679,3,0
26871,12,0
1996,8,0
83844,4,0
54976,6,0
90355,13,0
16971,1,0
66046,1,0
