id,role_0,role_1,role_2,role_3,role_4
83499,1,179,0,0,0
10125,7,1086,18,3,0
57106,9,827,36,0,0
55017,32,4323,477,19,0
387263,10,1718,43,2,0
169841,5,1094,10,0,0
2150,19,3240,166,5,0
10923,78,19185,2677,326,0
23,65,19258,1615,465,0
50804,51,12854,1187,88,0
1235,5,14,10,0,0
1672,6,699,12,3,0
107338,10,844,44,1,0
221476,6,140,15,0,0
85440,66,18751,1933,212,0
84749,10,2219,45,0,0
57463,11,893,53,2,0
79161,4,466,5,1,0
2889,33,10512,379,149,0
148,9,318,32,4,0
4017,18,2783,125,28,0
8636,19,3048,166,5,0
7803,19,4608,161,10,0
283431,16,4559,95,25,0
782,9,3333,35,1,0
100129278,3,1612,1,2,0
7045,12,1449,56,10,0
116238,4,957,5,1,0
5660,53,9194,1309,69,0
79576,30,5372,342,93,0
223870,3,694,3,0,0
160287,46,5137,924,111,0
51763,44,8247,857,89,0
79091,18,4073,133,20,0
60680,22,3012,158,73,0
10855,11,1027,51,4,0
2551,39,6926,666,75,0
12235,53,3152,1296,82,0
5836,41,7412,739,81,0
220108,29,3310,367,39,0
140917,10,1150,39,6,0
26065,19,9711,115,56,0
79717,7,162,20,1,0
348487,10,3337,44,1,0
1136,3,284,1,2,0
56085,3,11,1,2,0
6911,41,4523,732,88,0
854504,2,78,0,1,0
91689,4,1256,6,0,0
4634,6,1287,12,3,0
7429,9,1958,30,6,0
23939,1,255,0,0,0
55288,14,4727,77,14,0
853639,2,1690,1,0,0
1889,27,4574,325,26,0
7978,14,1117,91,0,0
64081,15,2313,99,6,0
2591,2,244,1,0,0
266740,27,3423,340,11,0
285782,13,1255,72,6,0
23648,34,4973,503,58,0
853455,1,56,0,0,0
54462,18,3850,140,13,0
116159,3,275,3,0,0
80131,11,2730,52,3,0
8510,2,481,1,0,0
140831,3,713,3,0,0
6276,1,7,0,0,0
9870,11,3686,48,7,0
64704,2,622,1,0,0
4068,34,8608,486,75,0
7102,8,1341,28,0,0
10440,12,1260,57,9,0
9911,27,5736,310,41,0
7741,44,4628,925,21,0
55601,6,1191,15,0,0
153769,37,9140,623,43,0
127,25,3878,202,98,0
9446,36,8763,571,59,0
55605,50,10438,1121,104,0
55208,11,6427,20,35,0
1401,26,3155,304,21,0
128602,11,1208,52,3,0
63826,9,3093,34,2,0
18627,3,1516,3,0,0
221421,14,1412,79,12,0
10827,20,6152,181,9,0
11062,1,84,0,0,0
229663,10,536,45,0,0
6585,13,3037,56,22,0
25800,15,1518,105,0,0
5937,33,5438,420,108,0
23216,42,6625,806,55,0
268741,11,1364,44,11,0
6891,28,4197,322,56,0
538,15,3255,95,10,0
8366,55,14854,1234,251,0
2703395,12,2567,48,18,0
55859,25,5203,288,12,0
3117,32,2226,493,3,0
54625,13,3292,66,12,0
227102,7,627,21,0,0
10116,37,4715,593,73,0
79823,27,9782,306,45,0
64147,50,7239,1103,122,0
83873,17,2490,126,10,0
2646,5,1442,7,3,0
8724,88,16977,3568,260,0
3158,16,3347,59,61,0
5968,3,361,3,0,0
55140,39,5871,692,49,0
67393,5,195,10,0,0
84629,11,1636,50,5,0
55840,27,4231,275,76,0
66827,1,318,0,0,0
132158,60,7230,1662,108,0
155368,28,4361,358,20,0
54862,34,6430,467,94,0
230075,1,387,0,0,0
5257,21,5202,179,31,0
4115,28,2930,366,12,0
22977,11,1997,51,4,0
63916,10,3112,35,10,0
64577,11,2553,52,3,0
51534,41,9991,754,66,0
12550,23,2335,237,16,0
1008,8,1179,21,7,0
1729,53,9290,1296,82,0
65990,9,2393,30,6,0
112840,8,3979,24,4,0
5345,19,1566,162,9,0
9575,36,4435,500,130,0
6525,12,3908,62,4,0
163590,21,5792,146,64,0
90624,11,2544,52,3,0
283150,41,4567,668,152,0
66313,10,2582,41,4,0
51422,19,3788,146,25,0
566,14,1034,89,2,0
3835,59,10320,1660,51,0
140465,26,6985,262,63,0
8879,35,8870,524,71,0
91304,13,895,74,4,0
5104,25,1847,280,20,0
79031,23,4888,169,84,0
18,44,3995,823,123,0
10124,9,1434,35,1,0
60487,7,1523,17,4,0
407008,2,173,1,0,0
858,14,3022,70,21,0
27681,4,95,6,0,0
8972,10,246,15,30,0
143425,6,1042,15,0,0
5874,11,369,53,2,0
54843,12,2125,65,1,0
87171,1,23,0,0,0
5306,24,3623,266,10,0
10172,2,542,1,0,0
284110,6,2270,15,0,0
23067,23,2932,201,52,0
23198,60,10081,815,955,0
396171,1,183,0,0,0
157313,20,4223,156,34,0
1002,5,1245,9,1,0
10144,10,1749,42,3,0
5142,33,7955,504,24,0
2805,80,7926,2889,271,0
80198,24,4162,237,39,0
55274,25,3398,242,58,0
10389,19,4798,136,35,0
5372,23,880,234,19,0
2812,26,2830,295,30,0
1802,24,2673,265,11,0
3605,10,787,42,3,0
53890,18,3502,137,16,0
6526,11,1995,55,0,0
84747,9,2917,32,4,0
2634,33,3286,476,52,0
401565,3,505,3,0,0
4314,28,1517,371,7,0
221079,10,817,45,0,0
197370,16,2169,92,28,0
56491,1,387,0,0,0
54802,6,283,15,0,0
114898,32,2741,490,6,0
9923,4,592,6,0,0
163154,25,4321,270,30,0
8560,31,3869,457,8,0
56931,21,3884,188,22,0
201633,4,115,3,3,0
55086,8,1242,26,2,0
49,4,209,6,0,0
389741,10,2987,36,9,0
2643,39,4237,712,29,0
2882,11,2473,45,10,0
221981,3,412,3,0,0
6710,24,2047,258,18,0
2145,10,1463,29,16,0
9601,75,16817,2401,374,0
23114,17,3290,113,23,0
55857,9,2296,27,9,0
81557,9,1090,36,0,0
26053,21,3595,148,62,0
9451,23,4499,234,19,0
271981,11,420,52,3,0
25778,21,2481,193,17,0
70892,10,248,45,0,0
9969,55,5215,691,794,0
121053,12,1894,60,6,0
9742,8,1144,26,2,0
279,8,1728,27,1,0
28318,9,4543,0,36,0
80727,13,4827,71,7,0
2888,25,4095,275,25,0
80764,87,18539,3494,247,0
3783716,1,257,0,0,0
63917,11,677,55,0,0
52690,6,229,15,0,0
84074,10,750,45,0,0
153527,54,8848,1366,65,0
3097,11,3563,39,16,0
5631,57,6878,1506,90,0
56495,6,1000,12,3,0
54455,8,3062,17,11,0
56919,16,5752,94,26,0
55340,25,3739,277,23,0
160364,26,766,297,28,0
2819,6,324,14,1,0
54543,18,1102,125,28,0
130162,4,1527,6,0,0
374654,46,4720,887,148,0
406,38,7489,595,108,0
55253,12,2795,61,5,0
1455,22,4358,218,13,0
10654,18,854,149,4,0
1690,12,1258,64,2,0
149483,10,1928,40,5,0
10842,3,2608,3,0,0
55815,8,3280,26,2,0
1959,23,1732,246,7,0
90861,15,2683,97,8,0
29107,16,4037,97,23,0
80209,12,1643,10,56,0
651,5,665,9,1,0
255308,9,1635,29,7,0
6753,18,2950,146,7,0
11170,34,5847,540,21,0
644540,7,2788,6,15,0
6913,11,1284,53,2,0
26233,19,2367,166,5,0
253959,8,1276,26,2,0
140732,3,3796,3,0,0
6782,14,2547,79,12,0
7582,3,183,3,0,0
63027,7,2213,14,7,0
54812,13,3997,62,16,0
78294,6,1610,4,11,0
93343,27,5207,284,67,0
151568,4,1395,3,3,0
149603,10,4065,39,6,0
607,9,3698,27,9,0
2295,10,1525,42,3,0
80201,17,732,105,31,0
23420,21,6605,184,26,0
54918,16,3112,118,2,0
29997,36,7115,569,61,0
4650,21,6077,193,17,0
727851,16,2736,89,31,0
66404,6,366,15,0,0
662,24,4293,246,30,0
60377,1,68,0,0,0
653784,25,4249,201,99,0
9278,16,2195,113,7,0
150383,5,2683,10,0,0
139793,5,617,9,1,0
65992,27,4124,335,16,0
81515,2,747,1,0,0
8497,7,749,17,4,0
7869,25,4011,269,31,0
308212,3,615,3,0,0
147906,4,22,6,0,0
11235,60,6819,1493,277,0
284611,6,2275,14,1,0
51655,36,5970,578,52,0
399371,1,306,0,0,0
79175,11,4547,53,2,0
100008588,3,704,3,0,0
84190,2,2208,1,0,0
388344,10,5836,24,21,0
1412,28,3211,350,28,0
341019,1,194,0,0,0
146822,9,397,34,2,0
79970,9,788,35,1,0
408050,13,2610,74,4,0
54458,51,6132,1164,111,0
11330,20,5167,158,32,0
3059,28,5130,343,35,0
5293,23,3455,222,31,0
320,20,3130,166,24,0
79594,38,8345,657,46,0
668,57,7964,1556,40,0
852257,1,21,0,0,0
79178,13,1158,76,2,0
91875,30,8301,402,33,0
11214,40,9361,686,94,0
10072,23,7064,221,32,0
64788,18,612,149,4,0
1825,9,2248,28,8,0
51542,9,449,22,14,0
26045,11,340,55,0,0
51112,23,2508,177,76,0
2909,18,5926,132,21,0
4041,19,658,169,2,0
8566,33,10854,464,64,0
74498,22,1615,215,16,0
150197,41,4509,668,152,0
644,20,4041,179,11,0
81790,17,1482,135,1,0
2217,9,755,32,4,0
2257,25,4685,286,14,0
7633,9,2834,27,9,0
29785,5,2169,7,3,0
196051,10,772,40,5,0
85450,9,1160,35,1,0
255919,3,2036,2,1,0
65084,15,3799,90,15,0
100101267,15,2768,77,28,0
54439,28,7161,319,59,0
22930,29,4234,374,32,0
67863,1,387,0,0,0
57095,13,2874,75,3,0
8644,11,897,52,3,0
283578,23,1929,251,2,0
4624,32,2962,487,9,0
23705,11,1303,52,3,0
7053,21,6101,198,12,0
653333,16,3969,75,45,0
55125,72,10294,2271,285,0
55090,79,13739,2205,876,0
100033430,1,462,0,0,0
64427,10,522,45,0,0
3640,10,368,43,2,0
9061,36,5150,551,79,0
6553,5,2553,8,2,0
4620,19,3726,153,18,0
7991,24,3412,209,67,0
23075,32,4289,430,66,0
2140,12,2733,63,3,0
6095,32,4432,458,38,0
91749,5,346,10,0,0
5548,2,86,1,0,0
23474,13,4884,74,4,0
10559,7,305,20,1,0
8793,45,6100,946,44,0
2703401,31,7931,349,116,0
201161,17,5315,107,29,0
255738,26,3880,307,18,0
11261,16,6492,111,9,0
6549,9,1865,27,9,0
7782,19,1498,169,2,0
201134,2,661,1,0,0
18044,13,513,77,1,0
51188,19,875,170,1,0
6666,3,373,3,0,0
52696,19,1780,150,21,0
54830,7,4337,19,2,0
246175,22,1177,141,90,0
22801,3,410,2,1,0
286887,36,7811,569,61,0
22900,45,5394,954,36,0
152,16,2730,104,16,0
54749,14,2683,81,10,0
54921,19,4289,139,32,0
55616,8,1617,27,1,0
51559,5,2210,8,2,0
10584,14,532,91,0,0
54510,2,360,1,0,0
653145,5,2819,8,2,0
26411,1,289,0,0,0
54602,20,5805,170,20,0
54908,27,4427,342,9,0
4234,37,3402,576,90,0
26952,4,224,6,0,0
26071,6,2855,13,2,0
50838,2,290,0,1,0
76707,1,10,0,0,0
8575,59,10156,1530,181,0
721,8,1610,26,2,0
10052,10,1539,37,8,0
51444,25,8445,280,20,0
1495,88,19712,3449,379,0
57127,4,1243,5,1,0
56898,2,473,1,0,0
81552,15,959,105,0,0
233908,44,6925,768,178,0
851246,1,1644,0,0,0
12416,10,2103,9,36,0
116,27,969,346,5,0
10518,2,221,1,0,0
4684,31,5668,442,23,0
23378,17,6158,108,28,0
9933,70,19026,1590,825,0
100128252,1,234,0,0,0
116444,3,219,0,3,0
8496,35,13576,506,89,0
8187,7,1271,21,0,0
363445,2,30,1,0,0
242785,15,1238,103,2,0
7546,10,4452,36,9,0
85442,3,3056,2,1,0
23007,38,1355,253,450,0
42445,1,148,0,0,0
23141,27,6183,326,25,0
18128,7,769,18,3,0
230249,5,329,10,0,0
18762,14,1009,91,0,0
81611,31,4495,421,44,0
129807,25,3846,262,38,0
114569,35,4139,569,26,0
27440,2,307,1,0,0
26011,9,1194,36,0,0
4696,61,2324,498,1332,0
23492,36,6344,522,108,0
59288,17,1523,95,41,0
79596,31,7707,432,33,0
10978,35,6448,461,134,0
10644,36,13187,519,111,0
8470,72,12819,2210,346,0
4617,12,2596,49,17,0
26262,43,2304,893,10,0
653519,12,1811,61,5,0
27245,14,4254,83,8,0
25852,32,5400,405,91,0
197,19,3486,162,9,0
52398,14,1282,77,14,0
284161,27,1050,322,29,0
1356,15,1502,100,5,0
8572,8,1692,25,3,0
29087,6,3411,11,4,0
55510,10,4705,37,8,0
3050,30,9419,399,36,0
91653,10,1318,36,9,0
26692,1,2129,0,0,0
7270,18,2694,145,8,0
13822,3,970,1,2,0
3736,21,799,188,22,0
642843,5,385,9,1,0
7051,53,7119,1339,39,0
7746,15,2727,99,6,0
151,7,1209,19,2,0
668450,18,1135,34,119,0
25847,20,3154,87,103,0
11234,33,1960,471,57,0
30820,17,579,130,6,0
78990,46,9761,942,93,0
3493,58,4693,1599,54,0
80086,16,7548,42,78,0
5865,20,2241,175,15,0
29959,25,4034,275,25,0
4610,3,538,2,1,0
8549,4,1974,6,0,0
389207,7,1137,20,1,0
81619,4,2030,6,0,0
23061,22,4039,221,10,0
254887,3,2184,3,0,0
57305,1,1,0,0,0
10911,2,1,1,0,0
148103,9,1622,34,2,0
5169,15,1172,60,45,0
58491,13,2474,70,8,0
9825,27,8566,304,47,0
7291,36,6553,517,113,0
23240,9,1109,35,1,0
21938,3,942,0,3,0
477,17,3841,116,20,0
58473,16,2282,109,11,0
853674,1,1644,0,0,0
140460,22,2529,215,16,0
9663,2,753,1,0,0
74386,6,1040,10,5,0
10961,23,7251,220,33,0
378884,14,2513,82,9,0
56978,2,928,1,0,0
26018,16,2931,99,21,0
138199,32,4321,486,10,0
4817,14,1244,91,0,0
60506,14,1082,90,1,0
221302,8,1136,28,0,0
442497,3,1351,0,3,0
3783726,12,6703,21,45,0
3033,34,9116,473,88,0
83440,9,669,35,1,0
104130,1,387,0,0,0
161,62,18413,1528,363,0
7581,7,443,21,0,0
64782,42,6271,787,74,0
233276,16,1169,87,33,0
16328,6,285,15,0,0
5576,89,12006,3650,266,0
76299,12,751,66,0,0
223696,1,387,0,0,0
4277,4,2009,6,0,0
10742,11,3661,48,7,0
283152,18,1901,143,10,0
152687,2,137,1,0,0
317762,35,5751,485,110,0
56158,8,991,26,2,0
25906,48,2594,895,233,0
6992,12,1362,49,17,0
165,4,1752,3,3,0
167127,3,257,3,0,0
79064,3,244,3,0,0
7597,56,8308,1488,52,0
259234,30,2350,396,39,0
5831,34,8923,503,58,0
16563,5,141,10,0,0
113251,28,12400,324,54,0
954,13,480,44,34,0
54799,13,1444,41,37,0
5511,48,10843,1035,93,0
70,65,12070,1916,164,0
68653,50,6370,1144,81,0
196477,13,3763,53,25,0
2533,23,3108,182,71,0
7079,2,76,0,1,0
2286,51,6179,1153,122,0
386724,3,115,1,2,0
57181,24,4179,274,2,0
2272,16,3484,108,12,0
13684,1,121,0,0,0
79025,45,8026,951,39,0
342945,21,609,133,77,0
5428,6,619,15,0,0
738,28,4868,325,53,0
4159,5,41,9,1,0
66589,1,521,0,0,0
5452,29,4461,334,72,0
285074,4,209,0,6,0
4808,9,1020,27,9,0
92129,28,4522,353,25,0
50484,15,3729,84,21,0
221908,9,3027,26,10,0
1982,47,12806,894,187,0
17977,1,35,0,0,0
4842,55,7177,1383,102,0
100419906,2,908,1,0,0
4326,3,266,3,0,0
574040,4,3139,6,0,0
22852,11,2244,39,16,0
7527,4,360,5,1,0
116443,8,993,18,10,0
64388,2,35,0,1,0
652,17,385,124,12,0
54806,29,5471,348,58,0
72148,1,521,0,0,0
147660,13,2807,66,12,0
7592,8,1485,26,2,0
220885,9,4763,25,11,0
57493,2,291,1,0,0
9075,16,3817,97,23,0
57820,13,4356,72,6,0
96626,12,828,65,1,0
246181,15,1014,97,8,0
7485,11,476,55,0,0
3632,28,1778,210,168,0
84869,4,1946,5,1,0
100137049,5,570,6,4,0
29952,9,1286,29,7,0
8625,33,7231,477,51,0
79810,11,2999,52,3,0
55180,2,2038,1,0,0
387032,22,2053,187,44,0
80317,14,3171,73,18,0
92400,12,664,64,2,0
200765,3,2377,2,1,0
54463,17,3721,124,12,0
158219,7,2172,19,2,0
9581,10,2370,45,0,0
148423,21,2230,208,2,0
23098,19,4385,144,27,0
51270,26,2654,317,8,0
84948,10,640,45,0,0
6943,11,1413,46,9,0
51603,28,6776,355,23,0
9567,29,10595,378,28,0
57464,19,3312,46,125,0
7222,25,1966,251,49,0
8789,13,800,47,31,0
54903,64,7410,1894,122,0
2149,27,2123,340,11,0
850620,15,2113,82,23,0
4217,101,17784,4607,443,0
149986,17,5016,124,12,0
123811,29,4560,296,110,0
3363,4,1389,3,3,0
55609,14,2597,82,9,0
9267,30,3811,406,29,0
6305,20,4635,187,3,0
952,9,848,20,16,0
339669,13,2243,71,7,0
114885,18,8903,123,30,0
115827,8,746,27,1,0
171017,12,2072,62,4,0
158471,12,2378,40,26,0
285141,5,591,10,0,0
28970,32,4423,442,54,0
65969,1,19,0,0,0
120939,16,2803,115,5,0
948,20,4764,161,29,0
11194,13,496,78,0,0
84273,18,1705,150,3,0
51574,60,17084,1461,309,0
7760,12,2629,51,15,0
115196,2,2686,0,1,0
59277,19,6908,133,38,0
60385,13,5327,70,8,0
5375,7,1098,8,13,0
5348,10,2240,36,9,0
11183,29,9785,357,49,0
27242,11,6103,48,7,0
375260,5,2385,9,1,0
83849,2,1889,1,0,0
16969,7,508,20,1,0
1056,6,238,12,3,0
6480,9,306,28,8,0
283208,30,4020,413,22,0
2589,10,4443,44,1,0
2913,6,1368,14,1,0
85363,57,9747,1455,141,0
856423,1,1644,0,0,0
7873,9,1289,35,1,0
54987,9,941,35,1,0
83752,11,3077,52,3,0
6678,23,2148,211,42,0
80907,1,387,0,0,0
1438,10,1535,37,8,0
2253,4,215,5,1,0
50865,6,664,12,3,0
51231,13,1585,76,2,0
3936,27,4873,326,25,0
100131971,6,4339,0,15,0
51282,55,3766,1347,138,0
55888,16,1135,90,30,0
25830,8,746,27,1,0
10934,15,1944,97,8,0
93621,43,3851,856,47,0
23347,29,11057,366,40,0
214791,1,375,0,0,0
55839,17,793,39,97,0
79801,53,8992,699,679,0
58526,7,819,20,1,0
140733,2,582,0,1,0
677824,1,452,0,0,0
170692,1,457,0,0,0
3698,10,2243,42,3,0
3929,19,2206,166,5,0
3078,4,188,4,2,0
56399,12,1576,52,14,0
2541472,4,467,0,6,0
84141,4,645,5,1,0
7484,5,754,9,1,0
51478,33,569,296,232,0
92017,5,417,10,0,0
10587,17,1553,125,11,0
9205,11,4769,47,8,0
118424,18,3302,139,14,0
338917,13,1677,66,12,0
21985,4,655,3,3,0
79257,5,1297,4,6,0
2048,39,6036,663,78,0
100350337,2,76,1,0,0
26515,8,271,24,4,0
9947,10,883,44,1,0
9853,20,4443,179,11,0
284131,12,561,66,0,0
9399,9,3977,32,4,0
114766,1,247,0,0,0
66002,4,1157,6,0,0
85021,30,6298,384,51,0
116835,11,3174,46,9,0
139324,17,2293,131,5,0
4150,20,7537,158,32,0
209416,13,1620,74,4,0
159296,4,178,6,0,0
1350,16,1539,73,47,0
3746,10,413,44,1,0
6571,6,1415,11,4,0
7881,17,5927,110,26,0
421202,2,109,1,0,0
116987,12,4521,59,7,0
2983,34,4618,488,73,0
124930,9,3767,32,4,0
1803,21,738,202,8,0
79966,6,1048,14,1,0
254170,9,3099,20,16,0
26230,9,2001,33,3,0
100128525,19,1810,161,10,0
225,4,2164,1,5,0
339231,9,1728,32,4,0
84952,6,3183,1,14,0
64785,34,3500,471,90,0
9253,30,7960,400,35,0
51561,7,240,19,2,0
8448,10,433,42,3,0
79809,2,68,1,0,0
256369,15,1554,99,6,0
139886,4,3497,5,1,0
8638,11,1153,55,0,0
51621,14,2386,80,11,0
59286,31,3969,449,16,0
29953,3,426,3,0,0
9334,22,2843,197,34,0
518,5,2582,8,2,0
23031,45,7942,919,71,0
19349,6,160,15,0,0
2982,33,4153,490,38,0
91368,11,677,55,0,0
8416,5,2537,10,0,0
6649,49,2543,985,191,0
81831,23,3379,245,8,0
64418,3,245,3,0,0
7515,82,16387,2973,348,0
5150,22,678,227,4,0
54853,12,6889,57,9,0
140461,22,4855,212,19,0
284355,11,2032,49,6,0
440093,25,3093,291,9,0
201595,37,6832,585,81,0
6442,20,1924,175,15,0
10725,9,1160,36,0,0
55329,19,3631,153,18,0
79745,11,4420,50,5,0
4680,6,2155,11,4,0
1087,2,26,0,1,0
22350,6,693,15,0,0
29915,13,1321,52,26,0
64422,40,5742,687,93,0
54108,24,5716,233,43,0
1028,22,4314,154,77,0
18750,1,521,0,0,0
9768,26,2866,305,20,0
253943,20,8583,171,19,0
27289,17,678,133,3,0
3321,5,2936,10,0,0
158399,14,4003,74,17,0
119559,6,2881,13,2,0
26036,35,7005,541,54,0
212,14,1846,46,45,0
64064,30,1316,306,129,0
155382,3,676,0,3,0
644739,1,292,0,0,0
56941,18,3800,146,7,0
51496,15,2912,103,2,0
55275,17,2170,102,34,0
253143,17,3435,128,8,0
254528,2,316,1,0,0
221092,56,14601,1324,216,0
51292,7,1353,21,0,0
3955,6,2974,8,7,0
5081,19,5578,154,17,0
474343,22,2341,211,20,0
144097,13,3403,64,14,0
57531,50,2154,1219,6,0
192176,5,309,8,2,0
856079,1,1644,0,0,0
53335,33,6611,460,68,0
439936,1,85,0,0,0
71236,1,299,0,0,0
11153,4,782,5,1,0
583,30,3178,409,26,0
29109,40,9576,710,70,0
200350,21,4586,181,29,0
11123,12,1451,59,7,0
100653323,4,191,5,1,0
57595,15,3967,97,8,0
130399,7,1317,9,12,0
55248,14,666,91,0,0
74081,12,1044,53,13,0
689805,1,247,0,0,0
23211,23,5876,230,23,0
4901,6,253,15,0,0
84922,3,65,3,0,0
5786,20,4855,166,24,0
170762,21,1445,169,41,0
55194,3,942,2,1,0
26934,41,3640,793,27,0
10686,3,2288,3,0,0
4048,26,7553,300,25,0
54629,24,554,276,0,0
1879,12,1501,60,6,0
222658,8,3380,20,8,0
281427,3,1248,0,3,0
55256,19,3466,158,13,0
51427,5,1127,9,1,0
55707,29,6307,340,66,0
56952,26,2965,310,15,0
94134,8,3395,23,5,0
91661,11,1398,52,3,0
401509,1,522,0,0,0
51171,31,3125,446,19,0
29990,8,1586,24,4,0
53343,22,4005,179,52,0
493,47,4923,1018,63,0
9118,23,7142,233,20,0
160851,23,1709,133,120,0
257068,37,958,217,449,0
93,35,2718,504,91,0
100431172,1,0,0,0,0
176,17,404,128,8,0
1187,18,3398,136,17,0
10750,18,3016,121,32,0
378,48,11997,992,136,0
49854,15,2299,102,3,0
2487,8,1098,28,0,0
3005,35,11549,527,68,0
1950,22,4136,201,30,0
66131,28,2144,360,18,0
127833,7,836,18,3,0
79719,18,3943,135,18,0
820909,1,102,0,0,0
163071,13,1522,70,8,0
1084,6,636,14,1,0
80176,22,6209,205,26,0
79693,8,788,26,2,0
10879,7,1023,20,1,0
23241,14,2004,85,6,0
119392,15,1908,97,8,0
23753,27,6286,324,27,0
284751,8,988,25,3,0
2650,7,418,17,4,0
2230,15,1298,101,4,0
79804,2,763,0,1,0
5440,42,9445,374,487,0
203523,5,2552,6,4,0
342096,42,4800,819,42,0
23379,20,2246,165,25,0
474344,4,2437,5,1,0
1620,31,5606,435,30,0
1908,5,56,10,0,0
2764,23,8007,211,42,0
4593,6,1096,14,1,0
64943,12,6685,56,10,0
51659,19,1520,131,40,0
58527,5,671,9,1,0
283489,35,3787,540,55,0
2246,26,3051,299,26,0
39203,1,19,0,0,0
100287902,3,528,3,0,0
353274,5,333,9,1,0
57530,29,7302,310,96,0
1534,10,634,41,4,0
5612,19,3084,163,8,0
255027,2,3992,1,0,0
84947,3,2266,2,1,0
9829,8,1423,26,2,0
26038,16,2608,32,88,0
92822,6,1563,14,1,0
5992,4,821,3,3,0
94086,12,499,64,2,0
23239,30,5152,396,39,0
56901,15,1917,104,1,0
4245,16,1008,109,11,0
10678,29,1027,382,24,0
63929,8,3346,23,5,0
9103,12,3930,35,31,0
1490006,5,988,1,9,0
84153,11,819,53,2,0
7884,12,2094,61,5,0
3904,5,871,5,5,0
55916,24,9557,253,23,0
100526737,11,2547,51,4,0
8618,39,3683,719,22,0
7699,5,1864,8,2,0
55024,5,1075,8,2,0
10243,32,4891,468,28,0
20384,1,387,0,0,0
68197,1,387,0,0,0
11167,17,1119,124,12,0
57648,19,2604,163,8,0
39753,1,17,0,0,0
2137,18,4030,136,17,0
90441,48,9027,1017,111,0
51130,39,7690,690,51,0
9350,10,1832,42,3,0
245972,21,3477,208,2,0
90007,7,2504,18,3,0
1237,5,31,10,0,0
7786,24,5381,255,21,0
84335,17,5207,101,35,0
4660,25,4501,251,49,0
12125,6,642,10,5,0
15902,8,998,25,3,0
392307,10,1722,38,7,0
55748,44,4731,791,155,0
51305,8,3170,9,19,0
64857,10,3638,41,4,0
6450,2,159,1,0,0
422169,1,998,0,0,0
55333,26,4369,311,14,0
9209,41,8734,652,168,0
64834,11,3133,48,7,0
168620,4,667,1,5,0
90249,3,239,3,0,0
9423,6,68,13,2,0
255104,2,95,1,0,0
54518,19,1791,159,12,0
54106,24,3599,235,41,0
5817,29,5877,352,54,0
7920,34,3775,549,12,0
161742,37,6137,641,25,0
56204,8,2303,22,6,0
79631,30,3985,379,56,0
84631,1,75,0,0,0
5029,10,4252,35,10,0
2703361,1,393,0,0,0
11138,5,896,10,0,0
12468,19,2399,117,54,0
6318,26,4309,303,22,0
883,10,4142,37,8,0
148327,9,2810,32,4,0
12345,2,570,1,0,0
3266,5,648,8,2,0
85409,19,6047,147,24,0
51566,27,5994,333,18,0
26155,72,21101,1943,613,0
414325,2,7,1,0,0
65220,16,6855,89,31,0
56606,1,151,0,0,0
3811,18,2919,138,15,0
2245,17,3151,129,7,0
2001,9,916,36,0,0
83714,7,665,21,0,0
8516,12,1489,64,2,0
874,18,3962,138,15,0
148413,4,1340,5,1,0
2733,21,4912,147,63,0
57553,25,3422,260,40,0
84916,28,9669,331,47,0
26754,3,1004,2,1,0
136319,41,9431,751,69,0
22864,27,7737,262,89,0
854553,1,275,0,0,0
81671,11,4120,49,6,0
153129,17,1232,106,30,0
7367,22,312,21,210,0
339230,12,3398,48,18,0
59008,19,2474,98,73,0
5830,98,9918,4643,110,0
11146,35,6329,538,57,0
1663,14,1303,84,7,0
26750,8,1490,28,0,0
22932,3,2480,3,0,0
124446,6,305,15,0,0
66922,5,1128,7,3,0
90637,7,1212,18,3,0
5003,1,37,0,0,0
9022,24,3833,270,6,0
6728,22,6355,208,23,0
7289,12,1931,61,5,0
23533,11,3414,52,3,0
22944,11,2286,48,7,0
23207,6,512,14,1,0
27173,12,3099,60,6,0
3783704,3,772,2,1,0
282679,1,103,0,0,0
55095,15,6065,89,16,0
26223,5,1347,4,6,0
57706,13,2876,47,31,0
12704,8,871,22,6,0
10497,18,1271,138,15,0
537,30,6391,406,29,0
57515,18,1763,152,1,0
67857,33,3301,472,56,0
55225,3,215,3,0,0
5354,33,2354,517,11,0
64651,10,3576,39,6,0
19385,20,1398,125,65,0
84299,16,4158,108,12,0
76464,12,565,22,44,0
8518,72,13463,2370,186,0
55757,10,3428,41,4,0
154807,19,4663,165,6,0
54850,40,6344,732,48,0
2703462,3,573,2,1,0
10466,25,5108,239,61,0
856731,4,2136,0,6,0
114991,12,3383,63,3,0
83786,9,4777,33,3,0
57396,21,4238,196,14,0
27092,17,630,135,1,0
57380,14,944,91,0,0
3047,11,5679,45,10,0
127733,6,3068,8,7,0
57661,15,4015,94,11,0
64232,1,321,0,0,0
7570,20,5418,153,37,0
686,13,2814,76,2,0
57556,13,3219,71,7,0
11092,14,2248,77,14,0
1429,27,3262,339,12,0
78999,15,3288,84,21,0
63904,19,3866,164,7,0
29080,22,5537,219,12,0
3060,4,38,6,0,0
7070,29,3551,362,44,0
632,7,381,20,1,0
387923,17,1725,128,8,0
51665,20,2944,163,27,0
312,9,1302,34,2,0
51455,25,6576,244,56,0
9806,3,62,3,0,0
50859,4,346,6,0,0
116211,7,1304,20,1,0
54549,5,1308,9,1,0
400673,18,2240,140,13,0
10219,5,486,9,1,0
